Reservoir,Site,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
CCR,CCR,2016-08-13 01:36:00,1.688,27.4809,1.2653,0.3544,92.251786,6.74807,85.44919
CCR,CCR,2016-08-13 01:36:00,1.696,27.483,1.2727,0.374,92.279752,6.77835,85.83582
CCR,CCR,2016-08-13 01:36:00,1.71,27.4859,1.2736,0.3947,92.297622,6.81028,86.24462
CCR,CCR,2016-08-13 01:36:00,1.719,27.4898,1.2671,0.4266,92.334284,6.82602,86.45007
CCR,CCR,2016-08-13 01:36:00,1.728,27.4945,1.2562,0.4703,92.385443,6.83251,86.53942
CCR,CCR,2016-08-13 01:36:00,1.744,27.4994,1.2486,0.4972,92.42655,6.82105,86.40184
CCR,CCR,2016-08-13 01:36:00,1.769,27.5039,1.2453,0.4917,92.476606,6.79177,86.03787
CCR,CCR,2016-08-13 01:36:00,1.797,27.5076,1.2434,0.458,92.565042,6.76524,85.70746
CCR,CCR,2016-08-13 01:36:00,1.83,27.5104,1.243,0.4113,92.663175,6.74505,85.45596
CCR,CCR,2016-08-13 01:36:00,1.857,27.5125,1.2434,0.3767,92.738879,6.73011,85.26982
CCR,CCR,2016-08-13 01:36:00,1.878,27.5143,1.2432,0.3588,92.814353,6.71988,85.143
CCR,CCR,2016-08-13 01:36:00,1.9,27.5157,1.2426,0.3483,92.891631,6.71723,85.11152
CCR,CCR,2016-08-13 01:36:00,1.912,27.5167,1.2419,0.3423,92.955139,6.72636,85.22883
CCR,CCR,2016-08-13 01:36:00,1.911,27.5173,1.241,0.3358,93.023823,6.73651,85.3583
CCR,CCR,2016-08-13 01:36:00,1.912,27.5174,1.2401,0.3294,93.097906,6.75852,85.63734
CCR,CCR,2016-08-13 01:36:00,1.919,27.517,1.2392,0.3271,93.160959,6.78775,86.00708
CCR,CCR,2016-08-13 01:36:00,1.929,27.516,1.239,0.3271,93.215725,6.82099,86.42682
CCR,CCR,2016-08-13 01:36:00,1.933,27.5142,1.241,0.3317,93.260727,6.8601,86.91957
CCR,CCR,2016-08-13 01:36:00,1.936,27.5113,1.2455,0.341,93.305956,6.90819,87.52441
CCR,CCR,2016-08-13 01:36:00,1.947,27.5072,1.2515,0.3461,93.367492,6.95793,88.14819
CCR,CCR,2016-08-13 01:36:00,1.961,27.5021,1.2598,0.346,93.429582,7.01122,88.81515
CCR,CCR,2016-08-13 01:36:00,1.972,27.4964,1.2694,0.3486,93.488681,7.07045,89.55646
CCR,CCR,2016-08-13 01:36:00,1.983,27.4905,1.2758,0.3525,93.554515,7.13408,90.35286
CCR,CCR,2016-08-13 01:36:00,1.996,27.4845,1.2762,0.3529,93.610468,7.20934,91.29632
CCR,CCR,2016-08-13 01:36:00,2.008,27.4785,1.2699,0.3511,93.655377,7.28724,92.27293
CCR,CCR,2016-08-13 01:36:00,2.023,27.4721,1.26,0.3454,93.685135,7.37408,93.36192
CCR,CCR,2016-08-13 01:36:00,2.037,27.4651,1.2531,0.3355,93.697626,7.47463,94.62323
CCR,CCR,2016-08-13 01:36:00,2.052,27.4573,1.253,0.3278,93.724324,7.56993,95.81624
CCR,CCR,2016-08-13 01:36:00,2.073,27.4484,1.2608,0.3284,93.754256,7.64852,96.79565
CCR,CCR,2016-08-13 01:36:00,2.093,27.4381,1.2729,0.334,93.765247,7.69708,97.39232
CCR,CCR,2016-08-13 01:36:00,2.11,27.426,1.2825,0.338,93.772292,7.72862,97.77035
CCR,CCR,2016-08-13 01:36:00,2.125,27.4128,1.2896,0.3438,93.779277,7.76546,98.21338
CCR,CCR,2016-08-13 01:36:00,2.142,27.3995,1.2984,0.3506,93.782035,7.78244,98.40468
CCR,CCR,2016-08-13 01:36:00,2.159,27.3869,1.3117,0.3546,93.7813,7.78395,98.40169
CCR,CCR,2016-08-13 01:36:00,2.168,27.3755,1.3267,0.3602,93.776876,7.80172,98.60628
CCR,CCR,2016-08-13 01:36:00,2.175,27.3651,1.3365,0.3644,93.773614,7.84068,99.08035
CCR,CCR,2016-08-13 01:36:00,2.182,27.3557,1.3399,0.3591,93.76863,7.88295,99.59775
CCR,CCR,2016-08-13 01:36:00,2.19,27.3473,1.3362,0.351,93.758586,7.93444,100.2334
CCR,CCR,2016-08-13 01:36:00,2.193,27.3395,1.3261,0.3481,93.756882,7.98419,100.8478
CCR,CCR,2016-08-13 01:36:00,2.193,27.3316,1.3168,0.3382,93.757034,8.01836,101.26511
CCR,CCR,2016-08-13 01:36:00,2.2,27.3225,1.3113,0.32,93.74903,8.04556,101.59209
CCR,CCR,2016-08-13 01:36:00,2.214,27.312,1.3076,0.3124,93.732743,8.07323,101.92238
CCR,CCR,2016-08-13 01:36:00,2.226,27.3004,1.3057,0.3158,93.711872,8.09491,102.17494
CCR,CCR,2016-08-13 01:36:00,2.232,27.2888,1.3062,0.3186,93.706983,8.11271,102.37836
CCR,CCR,2016-08-13 01:36:00,2.241,27.278,1.3099,0.3237,93.726825,8.12468,102.50975
CCR,CCR,2016-08-13 01:36:00,2.255,27.2682,1.319,0.3325,93.744524,8.13584,102.63262
CCR,CCR,2016-08-13 01:36:00,2.267,27.2596,1.3323,0.3372,93.720571,8.13629,102.62242
CCR,CCR,2016-08-13 01:36:00,2.283,27.2522,1.3429,0.3365,93.678733,8.13672,102.6143
CCR,CCR,2016-08-13 01:36:00,2.307,27.2459,1.3493,0.3327,93.674191,8.13628,102.59726
CCR,CCR,2016-08-13 01:36:00,2.328,27.2407,1.3538,0.3247,93.707743,8.13558,102.5789
CCR,CCR,2016-08-13 01:36:00,2.342,27.2366,1.3558,0.316,93.764212,8.13509,102.56522
CCR,CCR,2016-08-13 01:36:00,2.356,27.2333,1.3565,0.3125,93.822471,8.12774,102.46653
CCR,CCR,2016-08-13 01:36:00,2.373,27.2306,1.3576,0.3119,93.849806,8.11798,102.33855
CCR,CCR,2016-08-13 01:36:00,2.391,27.2284,1.3587,0.3119,93.855517,8.0981,102.08391
CCR,CCR,2016-08-13 01:36:00,2.407,27.2264,1.359,0.3148,93.845148,8.07814,101.82867
CCR,CCR,2016-08-13 01:36:00,2.419,27.2246,1.3593,0.3213,93.79985,8.06346,101.64033
CCR,CCR,2016-08-13 01:36:00,2.428,27.223,1.3611,0.3285,93.735687,8.07049,101.72605
CCR,CCR,2016-08-13 01:36:00,2.437,27.2215,1.363,0.3327,93.673745,8.09089,101.98036
CCR,CCR,2016-08-13 01:36:00,2.445,27.2202,1.3641,0.3362,93.615599,8.12526,102.41123
CCR,CCR,2016-08-13 01:36:00,2.452,27.219,1.3655,0.341,93.553785,8.15647,102.8024
CCR,CCR,2016-08-13 01:36:00,2.461,27.218,1.3655,0.3416,93.481869,8.18276,103.13186
CCR,CCR,2016-08-13 01:36:00,2.469,27.217,1.3644,0.3392,93.408818,8.20336,103.38965
CCR,CCR,2016-08-13 01:36:00,2.473,27.2161,1.3653,0.3389,93.343294,8.21709,103.56095
CCR,CCR,2016-08-13 01:36:00,2.482,27.215,1.3673,0.3361,93.302,8.23457,103.77929
CCR,CCR,2016-08-13 01:36:00,2.497,27.2137,1.369,0.3311,93.300056,8.25558,104.04165
CCR,CCR,2016-08-13 01:36:00,2.519,27.2122,1.3721,0.333,93.31282,8.2649,104.15626
CCR,CCR,2016-08-13 01:36:00,2.547,27.2102,1.3782,0.3389,93.329624,8.26179,104.11338
CCR,CCR,2016-08-13 01:36:00,2.567,27.2081,1.3882,0.341,93.356961,8.25646,104.04225
CCR,CCR,2016-08-13 01:36:00,2.582,27.2058,1.4009,0.3423,93.373975,8.2506,103.96416
CCR,CCR,2016-08-13 01:36:00,2.6,27.2037,1.4119,0.3419,93.383194,8.22975,103.69753
CCR,CCR,2016-08-13 01:36:00,2.62,27.202,1.4188,0.3387,93.403158,8.20429,103.37358
CCR,CCR,2016-08-13 01:36:00,2.637,27.2005,1.4227,0.3375,93.429139,8.1869,103.1518
CCR,CCR,2016-08-13 01:36:00,2.644,27.1993,1.4251,0.3392,93.462036,8.18318,103.10263
CCR,CCR,2016-08-13 01:36:00,2.645,27.198,1.4266,0.3407,93.502578,8.1838,103.10806
CCR,CCR,2016-08-13 01:36:00,2.648,27.1968,1.4267,0.3412,93.51735,8.1774,103.02528
CCR,CCR,2016-08-13 01:36:00,2.656,27.1956,1.426,0.3444,93.496221,8.18348,103.09971
CCR,CCR,2016-08-13 01:36:00,2.663,27.1947,1.4266,0.3489,93.483811,8.19122,103.19555
CCR,CCR,2016-08-13 01:36:00,2.671,27.1941,1.4278,0.3477,93.490884,8.2082,103.40826
CCR,CCR,2016-08-13 01:36:00,2.68,27.1937,1.4283,0.3429,93.497213,8.23533,103.74936
CCR,CCR,2016-08-13 01:36:00,2.683,27.1931,1.4291,0.3413,93.506496,8.2621,104.0855
CCR,CCR,2016-08-13 01:36:00,2.682,27.192,1.4304,0.3401,93.527239,8.27717,104.27328
CCR,CCR,2016-08-13 01:36:00,2.681,27.1904,1.4315,0.3389,93.554922,8.27762,104.27594
CCR,CCR,2016-08-13 01:36:00,2.687,27.1884,1.4324,0.3409,93.574814,8.2776,104.27202
CCR,CCR,2016-08-13 01:36:00,2.694,27.1862,1.433,0.3421,93.590209,8.2658,104.11932
CCR,CCR,2016-08-13 01:36:00,2.699,27.184,1.4339,0.3428,93.597171,8.26222,104.07013
CCR,CCR,2016-08-13 01:36:00,2.708,27.1821,1.4373,0.3419,93.579465,8.26946,104.1577
CCR,CCR,2016-08-13 01:36:00,2.723,27.1803,1.4453,0.3347,93.55046,8.2847,104.34639
CCR,CCR,2016-08-13 01:36:00,2.74,27.1786,1.458,0.3274,93.520516,8.29895,104.52269
CCR,CCR,2016-08-13 01:36:00,2.759,27.1769,1.4779,0.327,93.481646,8.30917,104.64819
CCR,CCR,2016-08-13 01:36:00,2.778,27.1753,1.5026,0.3266,93.429517,8.3204,104.78659
CCR,CCR,2016-08-13 01:36:00,2.802,27.1738,1.5227,0.3181,93.376359,8.32336,104.82109
CCR,CCR,2016-08-13 01:36:00,2.825,27.1724,1.5355,0.3094,93.334131,8.32389,104.82503
CCR,CCR,2016-08-13 01:36:00,2.843,27.1711,1.5438,0.3087,93.317704,8.32417,104.82616
CCR,CCR,2016-08-13 01:36:00,2.851,27.1699,1.5485,0.3101,93.33677,8.32234,104.80092
CCR,CCR,2016-08-13 01:36:00,2.858,27.1688,1.5495,0.308,93.362239,8.31728,104.73511
CCR,CCR,2016-08-13 01:36:00,2.865,27.1678,1.5486,0.3078,93.382809,8.31199,104.66666
CCR,CCR,2016-08-13 01:36:00,2.872,27.1668,1.5477,0.3117,93.407987,8.30711,104.60335
CCR,CCR,2016-08-13 01:36:00,2.881,27.1659,1.5463,0.3137,93.428405,8.29955,104.5064
CCR,CCR,2016-08-13 01:36:00,2.89,27.1649,1.5441,0.3145,93.433426,8.28765,104.35469
CCR,CCR,2016-08-13 01:36:00,2.901,27.1639,1.5425,0.3177,93.424387,8.2787,104.24013
CCR,CCR,2016-08-13 01:36:00,2.908,27.1629,1.5393,0.3207,93.414961,8.27715,104.21878
CCR,CCR,2016-08-13 01:36:00,2.914,27.1618,1.5305,0.3208,93.418716,8.27539,104.19452
CCR,CCR,2016-08-13 01:36:00,2.922,27.1606,1.5185,0.3205,93.442685,8.28215,104.27747
CCR,CCR,2016-08-13 01:36:00,2.933,27.1592,1.511,0.322,93.475166,8.28981,104.37128
CCR,CCR,2016-08-13 01:36:00,2.946,27.1575,1.51,0.3232,93.502708,8.29728,104.46215
CCR,CCR,2016-08-13 01:36:00,2.962,27.1556,1.5144,0.3235,93.540696,8.30672,104.5775
CCR,CCR,2016-08-13 01:36:00,2.982,27.1536,1.5235,0.3262,93.611323,8.31157,104.63485
CCR,CCR,2016-08-13 01:36:00,3.005,27.1515,1.5324,0.331,93.711309,8.31491,104.67292
CCR,CCR,2016-08-13 01:36:00,3.028,27.1495,1.5383,0.337,93.798966,8.31357,104.65238
CCR,CCR,2016-08-13 01:36:00,3.05,27.1479,1.5423,0.3433,93.841382,8.31732,104.6966
CCR,CCR,2016-08-13 01:36:00,3.071,27.1467,1.5444,0.3436,93.845847,8.31407,104.65343
CCR,CCR,2016-08-13 01:36:00,3.081,27.1459,1.5453,0.337,93.823603,8.30882,104.58582
CCR,CCR,2016-08-13 01:36:00,3.088,27.1455,1.5457,0.3297,93.794851,8.30699,104.56206
CCR,CCR,2016-08-13 01:36:00,3.093,27.1452,1.5453,0.3242,93.761975,8.30327,104.51464
CCR,CCR,2016-08-13 01:36:00,3.094,27.1448,1.5436,0.3203,93.72224,8.29451,104.4037
CCR,CCR,2016-08-13 01:36:00,3.094,27.1441,1.5406,0.3215,93.699225,8.29131,104.362
CCR,CCR,2016-08-13 01:36:00,3.101,27.1429,1.5368,0.3293,93.686792,8.30183,104.49223
CCR,CCR,2016-08-13 01:36:00,3.11,27.1411,1.5314,0.3388,93.665543,8.31783,104.69022
CCR,CCR,2016-08-13 01:36:00,3.117,27.1391,1.5222,0.3445,93.629811,8.33416,104.89195
CCR,CCR,2016-08-13 01:36:00,3.127,27.1373,1.5114,0.3458,93.588161,8.3485,105.06904
CCR,CCR,2016-08-13 01:36:00,3.141,27.1359,1.5034,0.3418,93.545568,8.3639,105.26022
CCR,CCR,2016-08-13 01:36:00,3.154,27.1348,1.4977,0.3326,93.488665,8.37273,105.36935
CCR,CCR,2016-08-13 01:36:00,3.161,27.1341,1.4928,0.3261,93.414338,8.37005,105.33423
CCR,CCR,2016-08-13 01:36:00,3.164,27.1336,1.4894,0.3263,93.3289,8.36444,105.26266
CCR,CCR,2016-08-13 01:36:00,3.166,27.1329,1.4862,0.3319,93.259823,8.34728,105.04535
CCR,CCR,2016-08-13 01:36:00,3.168,27.132,1.4808,0.3412,93.230902,8.33347,104.86996
CCR,CCR,2016-08-13 01:36:00,3.173,27.1307,1.4724,0.3498,93.234425,8.33123,104.83922
CCR,CCR,2016-08-13 01:36:00,3.186,27.1288,1.4636,0.3529,93.245197,8.32541,104.76243
CCR,CCR,2016-08-13 01:36:00,3.2,27.1263,1.4603,0.3515,93.24197,8.31912,104.67866
CCR,CCR,2016-08-13 01:36:00,3.218,27.123,1.4672,0.3521,93.231922,8.31957,104.6781
CCR,CCR,2016-08-13 01:36:00,3.243,27.1192,1.486,0.3514,93.214384,8.32738,104.76928
CCR,CCR,2016-08-13 01:36:00,3.28,27.1156,1.5106,0.3469,93.192722,8.33415,104.84765
CCR,CCR,2016-08-13 01:36:00,3.314,27.1126,1.5303,0.3489,93.205383,8.34082,104.92596
CCR,CCR,2016-08-13 01:36:00,3.341,27.1102,1.544,0.3567,93.257753,8.34167,104.93221
CCR,CCR,2016-08-13 01:36:00,3.361,27.1086,1.5559,0.3587,93.309521,8.33816,104.88496
CCR,CCR,2016-08-13 01:36:00,3.373,27.1078,1.5693,0.3578,93.338307,8.33954,104.90086
CCR,CCR,2016-08-13 01:36:00,3.384,27.1076,1.5848,0.3605,93.351787,8.34012,104.90781
CCR,CCR,2016-08-13 01:36:00,3.393,27.1075,1.5955,0.3562,93.363606,8.34342,104.94918
CCR,CCR,2016-08-13 01:36:00,3.392,27.1072,1.5968,0.3413,93.380937,8.34753,105.00022
CCR,CCR,2016-08-13 01:36:00,3.392,27.1062,1.5896,0.3315,93.40438,8.35591,105.10382
CCR,CCR,2016-08-13 01:36:00,3.399,27.104,1.5783,0.3285,93.430136,8.35996,105.15061
CCR,CCR,2016-08-13 01:36:00,3.407,27.0998,1.569,0.3237,93.44698,8.36244,105.17392
CCR,CCR,2016-08-13 01:36:00,3.408,27.0936,1.563,0.3215,93.441311,8.36245,105.16235
CCR,CCR,2016-08-13 01:36:00,3.407,27.0859,1.5597,0.3248,93.42368,8.36209,105.14329
CCR,CCR,2016-08-13 01:36:00,3.419,27.0779,1.5583,0.3263,93.407477,8.36455,105.15925
CCR,CCR,2016-08-13 01:36:00,3.447,27.0706,1.5578,0.3254,93.388382,8.35721,105.05323
CCR,CCR,2016-08-13 01:36:00,3.481,27.0649,1.5568,0.3286,93.371354,8.35435,105.00654
CCR,CCR,2016-08-13 01:36:00,3.516,27.061,1.5557,0.3323,93.367933,8.3445,104.87536
CCR,CCR,2016-08-13 01:36:00,3.543,27.0583,1.5551,0.3305,93.367156,8.33391,104.73719
CCR,CCR,2016-08-13 01:36:00,3.557,27.0561,1.5549,0.3308,93.354743,8.33604,104.75985
CCR,CCR,2016-08-13 01:36:00,3.558,27.0541,1.5575,0.3334,93.347485,8.33596,104.75509
CCR,CCR,2016-08-13 01:36:00,3.557,27.052,1.5649,0.3319,93.351487,8.34035,104.80629
CCR,CCR,2016-08-13 01:36:00,3.56,27.0497,1.5776,0.334,93.351733,8.3415,104.81648
CCR,CCR,2016-08-13 01:36:00,3.566,27.0468,1.5932,0.3415,93.348288,8.34222,104.82004
CCR,CCR,2016-08-13 01:36:00,3.573,27.0432,1.6069,0.3414,93.340235,8.34512,104.84971
CCR,CCR,2016-08-13 01:36:00,3.578,27.039,1.6171,0.3349,93.323416,8.35223,104.93113
CCR,CCR,2016-08-13 01:36:00,3.582,27.0348,1.6283,0.3339,93.315457,8.35536,104.96256
CCR,CCR,2016-08-13 01:36:00,3.596,27.0309,1.6404,0.3358,93.330318,8.35998,105.01332
CCR,CCR,2016-08-13 01:36:00,3.61,27.0274,1.6454,0.331,93.345829,8.36799,105.10727
CCR,CCR,2016-08-13 01:36:00,3.622,27.0242,1.639,0.3216,93.335973,8.37675,105.21127
CCR,CCR,2016-08-13 01:36:00,3.631,27.0214,1.6224,0.3153,93.30214,8.37567,105.19241
CCR,CCR,2016-08-13 01:36:00,3.638,27.0187,1.6004,0.3116,93.263452,8.37731,105.20803
CCR,CCR,2016-08-13 01:36:00,3.652,27.016,1.5822,0.3084,93.233714,8.38075,105.24603
CCR,CCR,2016-08-13 01:36:00,3.666,27.0133,1.5718,0.3071,93.198966,8.37715,105.19582
CCR,CCR,2016-08-13 01:36:00,3.684,27.0105,1.5669,0.3086,93.151952,8.37536,105.16794
CCR,CCR,2016-08-13 01:36:00,3.707,27.0076,1.5642,0.312,93.112296,8.37073,105.10442
CCR,CCR,2016-08-13 01:36:00,3.727,27.0049,1.5629,0.3171,93.081487,8.37176,105.11222
CCR,CCR,2016-08-13 01:36:00,3.741,27.0028,1.5645,0.323,93.029195,8.36712,105.04996
CCR,CCR,2016-08-13 01:36:00,3.755,27.0012,1.5696,0.3279,92.959568,8.36198,104.98241
CCR,CCR,2016-08-13 01:36:00,3.769,27,1.5793,0.3353,92.900273,8.36483,105.016
CCR,CCR,2016-08-13 01:36:00,3.787,26.999,1.593,0.3449,92.841529,8.36803,105.05423
CCR,CCR,2016-08-13 01:36:00,3.801,26.9981,1.6049,0.3491,92.781742,8.3682,105.05468
CCR,CCR,2016-08-13 01:36:00,3.813,26.997,1.6107,0.3477,92.745173,8.36672,105.03397
CCR,CCR,2016-08-13 01:36:00,3.817,26.9956,1.6141,0.345,92.74217,8.36287,104.98305
CCR,CCR,2016-08-13 01:36:00,3.822,26.9942,1.6187,0.3379,92.751832,8.35421,104.87167
CCR,CCR,2016-08-13 01:36:00,3.831,26.9928,1.6232,0.3269,92.762664,8.35885,104.92732
CCR,CCR,2016-08-13 01:36:00,3.847,26.9915,1.6288,0.3217,92.773533,8.36349,104.98304
CCR,CCR,2016-08-13 01:36:00,3.869,26.9904,1.6381,0.3253,92.777288,8.37386,105.11122
CCR,CCR,2016-08-13 01:36:00,3.892,26.9894,1.6485,0.333,92.778949,8.37863,105.16919
CCR,CCR,2016-08-13 01:36:00,3.911,26.9886,1.654,0.3401,92.766899,8.38656,105.26726
CCR,CCR,2016-08-13 01:36:00,3.926,26.9878,1.6529,0.3427,92.733902,8.3901,105.31009
CCR,CCR,2016-08-13 01:36:00,3.937,26.9868,1.6457,0.3369,92.709354,8.39202,105.33239
CCR,CCR,2016-08-13 01:36:00,3.943,26.9858,1.634,0.3293,92.70078,8.38663,105.26274
CCR,CCR,2016-08-13 01:36:00,3.956,26.9849,1.6235,0.3325,92.687802,8.38258,105.2103
CCR,CCR,2016-08-13 01:36:00,3.974,26.9842,1.6155,0.3407,92.666959,8.3695,105.04474
CCR,CCR,2016-08-13 01:36:00,3.998,26.984,1.607,0.3422,92.640732,8.36053,104.93184
CCR,CCR,2016-08-13 01:36:00,4.034,26.9844,1.5943,0.3421,92.620221,8.35252,104.83206
CCR,CCR,2016-08-13 01:36:00,4.069,26.9854,1.5791,0.3437,92.610006,8.33595,104.62593
CCR,CCR,2016-08-13 01:36:00,4.08,26.9868,1.5673,0.3395,92.595302,8.33941,104.67196
CCR,CCR,2016-08-13 01:36:00,4.063,26.9882,1.5595,0.3307,92.578218,8.35627,104.88622
CCR,CCR,2016-08-13 01:36:00,4.033,26.9891,1.5545,0.3285,92.582341,8.36881,105.04531
CCR,CCR,2016-08-13 01:36:00,3.992,26.9896,1.5525,0.3325,92.60676,8.37891,105.17302
CCR,CCR,2016-08-13 01:36:00,3.963,26.9898,1.5516,0.3311,92.619793,8.38425,105.24049
CCR,CCR,2016-08-13 01:36:00,3.982,26.9901,1.5505,0.3263,92.624916,8.38711,105.27693
CCR,CCR,2016-08-13 01:36:00,4.021,26.9905,1.55,0.3201,92.643598,8.39068,105.32245
CCR,CCR,2016-08-13 01:36:00,4.035,26.9908,1.5489,0.3088,92.660719,8.39168,105.33563
CCR,CCR,2016-08-13 01:36:00,4.019,26.9909,1.5449,0.3029,92.654711,8.39793,105.41428
CCR,CCR,2016-08-13 01:36:00,3.983,26.9906,1.5385,0.3077,92.644074,8.38444,105.24437
CCR,CCR,2016-08-13 01:36:00,3.951,26.9897,1.5299,0.3153,92.652104,8.38312,105.22613
CCR,CCR,2016-08-13 01:36:00,3.954,26.9886,1.5197,0.3234,92.666872,8.38933,105.30202
CCR,CCR,2016-08-13 01:36:00,3.986,26.9875,1.5143,0.3316,92.678245,8.3864,105.26307
CCR,CCR,2016-08-13 01:36:00,4.018,26.9863,1.5168,0.3376,92.683224,8.37895,105.16735
CCR,CCR,2016-08-13 01:36:00,4.039,26.9849,1.5259,0.343,92.677106,8.37594,105.12688
CCR,CCR,2016-08-13 01:36:00,4.044,26.9833,1.5447,0.3515,92.664292,8.37911,105.16373
CCR,CCR,2016-08-13 01:36:00,4.04,26.9814,1.5702,0.3585,92.651415,8.37718,105.13582
CCR,CCR,2016-08-13 01:36:00,4.049,26.9797,1.5902,0.3568,92.645091,8.37917,105.15763
CCR,CCR,2016-08-13 01:36:00,4.087,26.9782,1.6014,0.3471,92.639613,8.38018,105.16755
CCR,CCR,2016-08-13 01:36:00,4.132,26.9772,1.6081,0.337,92.621459,8.37968,105.15932
CCR,CCR,2016-08-13 01:36:00,4.169,26.9767,1.6117,0.3307,92.595839,8.37656,105.11925
CCR,CCR,2016-08-13 01:36:00,4.196,26.9766,1.6124,0.3276,92.572003,8.37326,105.07757
CCR,CCR,2016-08-13 01:36:00,4.205,26.9765,1.6108,0.3294,92.553644,8.36366,104.95701
CCR,CCR,2016-08-13 01:36:00,4.202,26.9763,1.6098,0.3317,92.541898,8.35322,104.82552
CCR,CCR,2016-08-13 01:36:00,4.197,26.976,1.6091,0.3331,92.521572,8.34198,104.68399
CCR,CCR,2016-08-13 01:36:00,4.19,26.9755,1.6065,0.3406,92.491263,8.33664,104.61604
CCR,CCR,2016-08-13 01:36:00,4.189,26.975,1.6034,0.3519,92.475054,8.3424,104.68729
CCR,CCR,2016-08-13 01:36:00,4.199,26.9744,1.5978,0.3571,92.466612,8.34711,104.74528
CCR,CCR,2016-08-13 01:36:00,4.219,26.9739,1.589,0.3567,92.455645,8.34946,104.77388
CCR,CCR,2016-08-13 01:36:00,4.239,26.9736,1.5834,0.354,92.449279,8.35898,104.89269
CCR,CCR,2016-08-13 01:36:00,4.255,26.9734,1.5847,0.3481,92.445817,8.36123,104.92057
CCR,CCR,2016-08-13 01:36:00,4.262,26.9732,1.5934,0.341,92.438305,8.35595,104.85401
CCR,CCR,2016-08-13 01:36:00,4.26,26.973,1.6125,0.3341,92.434789,8.3468,104.7388
CCR,CCR,2016-08-13 01:36:00,4.26,26.9728,1.6396,0.3269,92.448404,8.35416,104.8308
CCR,CCR,2016-08-13 01:36:00,4.272,26.9727,1.6634,0.322,92.456649,8.35765,104.87431
CCR,CCR,2016-08-13 01:36:00,4.288,26.9727,1.6809,0.3227,92.44765,8.3685,105.01045
CCR,CCR,2016-08-13 01:36:00,4.299,26.9726,1.6978,0.3279,92.441119,8.36778,105.00133
CCR,CCR,2016-08-13 01:36:00,4.306,26.9724,1.7144,0.3312,92.443356,8.36627,104.98202
CCR,CCR,2016-08-13 01:36:00,4.305,26.972,1.7261,0.3298,92.432846,8.36225,104.93082
CCR,CCR,2016-08-13 01:36:00,4.296,26.9716,1.732,0.3269,92.402766,8.36079,104.91165
CCR,CCR,2016-08-13 01:36:00,4.294,26.9713,1.7336,0.324,92.377256,8.37138,105.04397
CCR,CCR,2016-08-13 01:36:00,4.309,26.9712,1.7308,0.3249,92.373636,8.3761,105.10305
CCR,CCR,2016-08-13 01:36:00,4.326,26.9715,1.7233,0.3333,92.386921,8.37288,105.06323
CCR,CCR,2016-08-13 01:36:00,4.336,26.972,1.7106,0.3468,92.39251,8.36767,104.99877
CCR,CCR,2016-08-13 01:36:00,4.34,26.9724,1.6899,0.3564,92.383854,8.36051,104.90972
CCR,CCR,2016-08-13 01:36:00,4.33,26.9727,1.6632,0.3613,92.374726,8.36076,104.91343
CCR,CCR,2016-08-13 01:36:00,4.315,26.9728,1.6413,0.3673,92.374751,8.35867,104.88737
CCR,CCR,2016-08-13 01:36:00,4.303,26.9725,1.6268,0.3681,92.385948,8.35992,104.90247
CCR,CCR,2016-08-13 01:36:00,4.29,26.9718,1.615,0.3626,92.39522,8.36644,104.98299
CCR,CCR,2016-08-13 01:36:00,4.279,26.9706,1.6038,0.3586,92.39901,8.372,105.0505
CCR,CCR,2016-08-13 01:36:00,4.284,26.9691,1.5947,0.3551,92.410389,8.3729,105.05899
CCR,CCR,2016-08-13 01:36:00,4.304,26.9673,1.5905,0.3511,92.412291,8.36754,104.98833
CCR,CCR,2016-08-13 01:36:00,4.33,26.9653,1.5931,0.3501,92.367029,8.3651,104.95389
CCR,CCR,2016-08-13 01:36:00,4.355,26.9635,1.606,0.3507,92.286656,8.3611,104.90027
CCR,CCR,2016-08-13 01:36:00,4.38,26.9619,1.6253,0.3461,92.210043,8.35269,104.79178
CCR,CCR,2016-08-13 01:36:00,4.417,26.9606,1.6389,0.3386,92.162993,8.33235,104.53417
CCR,CCR,2016-08-13 01:36:00,4.457,26.9595,1.6437,0.3343,92.155072,8.32091,104.38853
CCR,CCR,2016-08-13 01:36:00,4.471,26.9584,1.6408,0.3296,92.168084,8.31619,104.32734
CCR,CCR,2016-08-13 01:36:00,4.469,26.9572,1.6311,0.3257,92.18942,8.305,104.18471
CCR,CCR,2016-08-13 01:36:00,4.473,26.9558,1.6191,0.3306,92.212706,8.29751,104.08809
CCR,CCR,2016-08-13 01:36:00,4.488,26.954,1.6081,0.3387,92.220032,8.29685,104.07652
CCR,CCR,2016-08-13 01:36:00,4.506,26.9518,1.5962,0.3374,92.217371,8.29011,103.98787
CCR,CCR,2016-08-13 01:36:00,4.52,26.9489,1.5822,0.3298,92.232155,8.28361,103.90094
CCR,CCR,2016-08-13 01:36:00,4.533,26.9452,1.5715,0.3251,92.264306,8.26953,103.71735
CCR,CCR,2016-08-13 01:36:00,4.543,26.9408,1.5677,0.3212,92.300286,8.25929,103.58079
CCR,CCR,2016-08-13 01:36:00,4.547,26.9358,1.5681,0.318,92.33964,8.25329,103.49623
CCR,CCR,2016-08-13 01:36:00,4.566,26.931,1.5698,0.3215,92.358688,8.25463,103.50421
