"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP","pH","Notes"
"GWR",50,2013-09-17 11:30:00,0,21.9,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,1,22,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,2,22,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,3,22,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,4,22,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,5,22,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,6,18.1,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,7,16.1,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,8,13.6,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,9,12.1,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,10,11.4,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,11,10.4,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,12,10,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2013-09-17 11:30:00,13,9.8,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2014-03-20 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.9,NA
"FCR",50,2014-03-20 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.9,NA
"FCR",50,2014-03-20 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.8,NA
"FCR",50,2014-03-20 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.8,NA
"FCR",50,2014-04-10 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.7,NA
"FCR",50,2014-04-10 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.6,NA
"FCR",50,2014-04-10 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.6,NA
"FCR",50,2014-04-10 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.5,NA
"GWR",50,2014-04-18 12:00:00,0,12.1,11.18,110.9,NA,NA,NA,7.81,NA
"GWR",50,2014-04-18 12:00:00,1,11.9,11.29,111.1,NA,NA,NA,7.73,NA
"GWR",50,2014-04-18 12:00:00,2,11.8,10.99,107.5,NA,NA,NA,7.66,NA
"GWR",50,2014-04-18 12:00:00,3,11.7,11.01,108.2,NA,NA,NA,7.66,NA
"GWR",50,2014-04-18 12:00:00,4,11.6,10.99,107.2,NA,NA,NA,7.68,NA
"GWR",50,2014-04-18 12:00:00,5,11.5,11.21,109.5,NA,NA,NA,7.66,NA
"GWR",50,2014-04-18 12:00:00,6,10.2,10.12,95.8,NA,NA,NA,7.56,NA
"GWR",50,2014-04-18 12:00:00,7,9.9,10.24,96.8,NA,NA,NA,7.4,NA
"GWR",50,2014-04-18 12:00:00,8,9.7,10.18,95.3,NA,NA,NA,7.21,NA
"GWR",50,2014-04-18 12:00:00,9,9.5,10.15,94.6,NA,NA,NA,7.17,NA
"GWR",50,2014-04-18 12:00:00,10,9,10.01,92.1,NA,NA,NA,7.16,NA
"GWR",50,2014-04-18 12:00:00,11,8.3,9.76,88.5,NA,NA,NA,7.13,NA
"GWR",50,2014-04-18 12:00:00,12,8.3,10.14,91.5,NA,NA,NA,7.17,NA
"FCR",50,2014-04-24 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-04-24 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-04-24 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.7,NA
"FCR",50,2014-04-24 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.8,NA
"GWR",50,2014-04-26 16:00:00,0,16.4,10.93,120.8,702.9,NA,NA,8.23,NA
"GWR",50,2014-04-26 16:00:00,1,16.2,10.91,120.6,702.8,NA,NA,7.93,NA
"GWR",50,2014-04-26 16:00:00,2,15.3,11.15,120.4,702.8,NA,NA,7.78,NA
"GWR",50,2014-04-26 16:00:00,3,15.2,10.91,119.5,702.8,NA,NA,7.68,NA
"GWR",50,2014-04-26 16:00:00,4,15.1,11.12,119.4,702.8,NA,NA,7.7,NA
"GWR",50,2014-04-26 16:00:00,5,15,11.16,119.4,702.8,NA,NA,7.74,NA
"GWR",50,2014-04-26 16:00:00,6,14.7,11.23,115.5,702.8,NA,NA,7.79,NA
"GWR",50,2014-04-26 16:00:00,7,12,10.74,107.8,702.7,NA,NA,7.44,NA
"GWR",50,2014-04-26 16:00:00,8,10.8,9.88,96.1,702.8,NA,NA,7.28,NA
"GWR",50,2014-04-26 16:00:00,9,10.7,10.09,97,702.7,NA,NA,7.28,NA
"GWR",50,2014-04-26 16:00:00,11,9.5,9.68,92.5,702.8,NA,NA,7.04,NA
"FCR",50,2014-05-08 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.2,NA
"FCR",50,2014-05-08 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.2,NA
"FCR",50,2014-05-08 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.3,NA
"FCR",50,2014-05-08 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.2,NA
"GWR",50,2014-05-09 13:00:00,0,19.8,9.83,115.3,707.2,NA,NA,7.84,NA
"GWR",50,2014-05-09 13:00:00,1,19.8,9.86,116.2,707.1,NA,NA,7.72,NA
"GWR",50,2014-05-09 13:00:00,2,19.3,10.01,116.6,707.1,NA,NA,7.68,NA
"GWR",50,2014-05-09 13:00:00,3,18,10.76,122.2,707.1,NA,NA,7.63,NA
"GWR",50,2014-05-09 13:00:00,4,17.4,10.61,119.9,707.2,NA,NA,7.66,NA
"GWR",50,2014-05-09 13:00:00,5,16.7,10.38,115.4,707,NA,NA,7.36,NA
"GWR",50,2014-05-09 13:00:00,6,14.5,10.04,105.5,707.1,NA,NA,7.24,NA
"GWR",50,2014-05-09 13:00:00,7,13.1,8.69,89.6,707.1,NA,NA,6.88,NA
"GWR",50,2014-05-09 13:00:00,8,12.3,8.44,85.1,707.1,NA,NA,6.58,NA
"GWR",50,2014-05-09 13:00:00,9,11.5,8.59,84.4,707,NA,NA,7.18,NA
"GWR",50,2014-05-09 13:00:00,11,10.6,8.07,79.5,707,NA,NA,6.76,NA
"GWR",50,2014-05-16 16:00:00,0,20.6,7.76,93.2,703.6,NA,NA,7.79,NA
"GWR",50,2014-05-16 16:00:00,1,20.4,7.6,91,703.5,NA,NA,7.82,NA
"GWR",50,2014-05-16 16:00:00,2,20.5,7.6,90.5,703.9,NA,NA,7.83,NA
"GWR",50,2014-05-16 16:00:00,3,20.4,7.73,92.5,703.6,NA,NA,7.76,NA
"GWR",50,2014-05-16 16:00:00,4,20.4,7.78,93.3,703.6,NA,NA,7.76,NA
"GWR",50,2014-05-16 16:00:00,5,20.4,7.66,91.7,703.6,NA,NA,7.75,NA
"GWR",50,2014-05-16 16:00:00,6,15.5,8.56,91.7,703.7,NA,NA,7.43,NA
"GWR",50,2014-05-16 16:00:00,7,14.7,8.13,88.3,703.7,NA,NA,7.33,NA
"GWR",50,2014-05-16 16:00:00,8,14.1,7.49,78.8,703.7,NA,NA,7.16,NA
"GWR",50,2014-05-16 16:00:00,9,14.2,7.47,78,703.7,NA,NA,7.11,NA
"GWR",50,2014-05-16 16:00:00,11,11.2,6.23,63,703.7,NA,NA,7.05,NA
"BVR",50,2014-05-29 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.66,NA
"BVR",50,2014-05-29 12:00:00,1,NA,NA,NA,NA,NA,NA,7.74,NA
"BVR",50,2014-05-29 12:00:00,2,NA,NA,NA,NA,NA,NA,7.69,NA
"BVR",50,2014-05-29 12:00:00,3,NA,NA,NA,NA,NA,NA,7.65,NA
"BVR",50,2014-05-29 12:00:00,4,NA,NA,NA,NA,NA,NA,7.45,NA
"BVR",50,2014-05-29 12:00:00,5,NA,NA,NA,NA,NA,NA,7.13,NA
"BVR",50,2014-05-29 12:00:00,6,NA,NA,NA,NA,NA,NA,6.82,NA
"BVR",50,2014-05-29 12:00:00,7,NA,NA,NA,NA,NA,NA,6.45,NA
"BVR",50,2014-05-29 12:00:00,8,NA,NA,NA,NA,NA,NA,6.31,NA
"BVR",50,2014-05-29 12:00:00,9,NA,NA,NA,NA,NA,NA,6.21,NA
"BVR",50,2014-05-29 12:00:00,10,NA,NA,NA,NA,NA,NA,6.07,NA
"BVR",50,2014-05-29 12:00:00,11,NA,NA,NA,NA,NA,NA,5.99,NA
"BVR",50,2014-05-29 12:00:00,12,NA,NA,NA,NA,NA,NA,5.93,NA
"FCR",50,2014-05-30 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.4,NA
"FCR",50,2014-05-30 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.4,NA
"FCR",50,2014-05-30 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.4,NA
"FCR",50,2014-05-30 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.4,NA
"GWR",50,2014-06-04 18:00:00,0,25.7,7.07,93.7,700.4,NA,NA,7.96,NA
"GWR",50,2014-06-04 18:00:00,1,24.2,7.46,96.7,700.4,NA,NA,7.98,NA
"GWR",50,2014-06-04 18:00:00,2,23.6,7.4,95.9,700.4,NA,NA,7.88,NA
"GWR",50,2014-06-04 18:00:00,3,23.2,7.4,93.7,700.4,NA,NA,7.76,NA
"GWR",50,2014-06-04 18:00:00,4,21.8,8.14,100.7,700.5,NA,NA,7.6,NA
"GWR",50,2014-06-04 18:00:00,5,20,8,95.4,700.4,NA,NA,7.55,NA
"GWR",50,2014-06-04 18:00:00,6,17.7,7.2,82.4,700.4,NA,NA,7.34,NA
"GWR",50,2014-06-04 18:00:00,7,15.3,6.7,72.1,700.4,NA,NA,7.01,NA
"GWR",50,2014-06-04 18:00:00,8,13.2,5.1,52.7,700.4,NA,NA,6.85,NA
"GWR",50,2014-06-04 18:00:00,9,12.6,4.51,46.1,700.4,NA,NA,6.64,NA
"GWR",50,2014-06-04 18:00:00,10,12,4.31,43.8,700.4,NA,NA,6.56,NA
"GWR",50,2014-06-04 18:00:00,11,11,4.53,44.8,700.4,NA,NA,6.5,NA
"GWR",50,2014-06-04 18:00:00,12,10.3,4.47,43.3,700.4,NA,NA,6.49,NA
"GWR",50,2014-06-04 18:00:00,13,10,3.67,35.1,700.4,NA,NA,6.46,NA
"GWR",50,2014-06-16 13:30:00,0,27.1,7.41,97.8,710,NA,NA,7.89,NA
"GWR",50,2014-06-16 13:30:00,1,26.3,7.51,99.7,710.1,NA,NA,7.82,NA
"GWR",50,2014-06-16 13:30:00,2,25.8,7.25,94.8,710,NA,NA,7.83,NA
"GWR",50,2014-06-16 13:30:00,3,25,7.52,97.1,710.1,NA,NA,7.84,NA
"GWR",50,2014-06-16 13:30:00,4,24.3,7.96,102.6,710,NA,NA,7.68,NA
"GWR",50,2014-06-16 13:30:00,5,22,9.07,110.8,710,NA,NA,7.6,NA
"GWR",50,2014-06-16 13:30:00,6,18.8,8.58,98.5,710.1,NA,NA,7.54,NA
"GWR",50,2014-06-16 13:30:00,7,16.3,6.6,72.1,710,NA,NA,7.02,NA
"GWR",50,2014-06-16 13:30:00,8,14.1,4.96,51.3,710.1,NA,NA,6.93,NA
"GWR",50,2014-06-16 13:30:00,9,12.9,4.26,43.2,710,NA,NA,6.77,NA
"GWR",50,2014-06-16 13:30:00,10,12,3.71,37,710,NA,NA,6.71,NA
"GWR",50,2014-06-16 13:30:00,11,11.2,3.6,35,710,NA,NA,6.67,NA
"GWR",50,2014-06-16 13:30:00,12,10.7,3.49,33.6,710,NA,NA,6.64,NA
"GWR",50,2014-06-16 13:30:00,13,10.3,3.16,30.8,710,NA,NA,6.61,NA
"BVR",50,2014-06-18 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.57,NA
"BVR",50,2014-06-18 12:00:00,1,NA,NA,NA,NA,NA,NA,7.42,NA
"BVR",50,2014-06-18 12:00:00,2,NA,NA,NA,NA,NA,NA,7.38,NA
"BVR",50,2014-06-18 12:00:00,3,NA,NA,NA,NA,NA,NA,7.35,NA
"BVR",50,2014-06-18 12:00:00,4,NA,NA,NA,NA,NA,NA,6.95,NA
"BVR",50,2014-06-18 12:00:00,5,NA,NA,NA,NA,NA,NA,6.69,NA
"BVR",50,2014-06-18 12:00:00,6,NA,NA,NA,NA,NA,NA,6.55,NA
"BVR",50,2014-06-18 12:00:00,7,NA,NA,NA,NA,NA,NA,6.5,NA
"BVR",50,2014-06-18 12:00:00,8,NA,NA,NA,NA,NA,NA,6.37,NA
"BVR",50,2014-06-18 12:00:00,9,NA,NA,NA,NA,NA,NA,6.35,NA
"BVR",50,2014-06-18 12:00:00,10,NA,NA,NA,NA,NA,NA,6.27,NA
"BVR",50,2014-06-18 12:00:00,11,NA,NA,NA,NA,NA,NA,6.27,NA
"BVR",50,2014-06-18 12:00:00,12,NA,NA,NA,NA,NA,NA,6.65,NA
"FCR",50,2014-06-19 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-06-19 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-06-19 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-06-19 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.8,NA
"BVR",50,2014-06-25 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.66,NA
"BVR",50,2014-06-25 12:00:00,1,NA,NA,NA,NA,NA,NA,7.42,NA
"BVR",50,2014-06-25 12:00:00,2,NA,NA,NA,NA,NA,NA,7.37,NA
"BVR",50,2014-06-25 12:00:00,3,NA,NA,NA,NA,NA,NA,7.33,NA
"BVR",50,2014-06-25 12:00:00,4,NA,NA,NA,NA,NA,NA,7.09,NA
"BVR",50,2014-06-25 12:00:00,5,NA,NA,NA,NA,NA,NA,6.72,NA
"BVR",50,2014-06-25 12:00:00,6,NA,NA,NA,NA,NA,NA,6.58,NA
"BVR",50,2014-06-25 12:00:00,7,NA,NA,NA,NA,NA,NA,6.53,NA
"BVR",50,2014-06-25 12:00:00,8,NA,NA,NA,NA,NA,NA,6.47,NA
"BVR",50,2014-06-25 12:00:00,9,NA,NA,NA,NA,NA,NA,6.35,NA
"BVR",50,2014-06-25 12:00:00,10,NA,NA,NA,NA,NA,NA,6.34,NA
"BVR",50,2014-06-25 12:00:00,11,NA,NA,NA,NA,NA,NA,6.75,NA
"BVR",50,2014-06-25 12:00:00,12,NA,NA,NA,NA,NA,NA,6.86,NA
"GWR",50,2014-06-29 14:15:00,0,26,6.72,88.3,710.5,NA,NA,8.5,NA
"GWR",50,2014-06-29 14:15:00,1,26,6.56,86.5,710.6,NA,NA,8.19,NA
"GWR",50,2014-06-29 14:15:00,2,25.9,6.53,86.5,710.6,NA,NA,8.12,NA
"GWR",50,2014-06-29 14:15:00,3,25.8,6.83,89.2,710.5,NA,NA,8.07,NA
"GWR",50,2014-06-29 14:15:00,4,25.8,6.74,88.5,710.6,NA,NA,8.06,NA
"GWR",50,2014-06-29 14:15:00,5,23.6,7.85,98.8,710.6,NA,NA,7.86,NA
"GWR",50,2014-06-29 14:15:00,6,20,7.28,85.5,710.5,NA,NA,7.63,NA
"GWR",50,2014-06-29 14:15:00,7,17,4.88,53.6,710.5,NA,NA,7.25,NA
"GWR",50,2014-06-29 14:15:00,8,14.5,3.79,39.8,710.5,NA,NA,7.04,NA
"GWR",50,2014-06-29 14:15:00,9,13.1,3.01,31,710.5,NA,NA,6.86,NA
"GWR",50,2014-06-29 14:15:00,10,12.1,2.4,24,710.5,NA,NA,6.77,NA
"GWR",50,2014-06-29 14:15:00,12,10.9,1.45,14.3,710.5,NA,NA,6.69,NA
"BVR",50,2014-07-02 12:00:00,0.1,NA,NA,NA,NA,340,NA,7.58,NA
"BVR",50,2014-07-02 12:00:00,1,NA,NA,NA,NA,83.88,NA,7.52,NA
"BVR",50,2014-07-02 12:00:00,2,NA,NA,NA,NA,59.79,NA,7.6,NA
"BVR",50,2014-07-02 12:00:00,3,NA,NA,NA,NA,44.12,NA,7.49,NA
"BVR",50,2014-07-02 12:00:00,4,NA,NA,NA,NA,26.59,NA,7.25,NA
"BVR",50,2014-07-02 12:00:00,5,NA,NA,NA,NA,15.92,NA,6.76,NA
"BVR",50,2014-07-02 12:00:00,6,NA,NA,NA,NA,10.61,NA,6.64,NA
"BVR",50,2014-07-02 12:00:00,7,NA,NA,NA,NA,6.71,NA,6.55,NA
"BVR",50,2014-07-02 12:00:00,8,NA,NA,NA,NA,3.71,NA,6.42,NA
"BVR",50,2014-07-02 12:00:00,9,NA,NA,NA,NA,1.34,NA,6.33,NA
"BVR",50,2014-07-02 12:00:00,10,NA,NA,NA,NA,0.3,NA,6.33,NA
"BVR",50,2014-07-02 12:00:00,11,NA,NA,NA,NA,0.01,NA,6.63,NA
"BVR",50,2014-07-02 12:00:00,12,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2014-07-03 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.9,NA
"FCR",50,2014-07-03 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-07-03 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-07-03 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.8,NA
"BVR",50,2014-07-09 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.89,NA
"BVR",50,2014-07-09 12:00:00,1,NA,NA,NA,NA,NA,NA,7.75,NA
"BVR",50,2014-07-09 12:00:00,2,NA,NA,NA,NA,NA,NA,7.53,NA
"BVR",50,2014-07-09 12:00:00,3,NA,NA,NA,NA,NA,NA,7.45,NA
"BVR",50,2014-07-09 12:00:00,4,NA,NA,NA,NA,NA,NA,6.99,NA
"BVR",50,2014-07-09 12:00:00,5,NA,NA,NA,NA,NA,NA,6.68,NA
"BVR",50,2014-07-09 12:00:00,6,NA,NA,NA,NA,NA,NA,6.52,NA
"BVR",50,2014-07-09 12:00:00,7,NA,NA,NA,NA,NA,NA,6.45,NA
"BVR",50,2014-07-09 12:00:00,8,NA,NA,NA,NA,NA,NA,6.38,NA
"BVR",50,2014-07-09 12:00:00,9,NA,NA,NA,NA,NA,NA,6.36,NA
"BVR",50,2014-07-09 12:00:00,10,NA,NA,NA,NA,NA,NA,6.43,NA
"BVR",50,2014-07-09 12:00:00,11,NA,NA,NA,NA,NA,NA,6.55,NA
"GWR",50,2014-07-09 17:00:00,0,25.7,8.81,116.4,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,1,25.7,8.77,115.9,705.2,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,2,25.7,8.74,115.3,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,3,25.6,8.68,114.4,705.2,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,4,25.5,8.62,113.5,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,5,25.4,8.33,109.3,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,6,19.6,5.54,65.1,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,7,16.1,3.71,41.2,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,8,14.4,2.4,25,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,9,13.3,1.99,19.9,705.2,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,10,11.6,1.26,12.4,705.2,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,11,11.5,0.62,6.2,705.2,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,12,10.8,0.36,3.6,705.1,NA,NA,NA,NA
"GWR",50,2014-07-09 17:00:00,13,10.5,0.32,3.2,705.1,NA,NA,NA,NA
"FCR",50,2014-07-17 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.4,NA
"FCR",50,2014-07-17 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.4,NA
"FCR",50,2014-07-17 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.3,NA
"FCR",50,2014-07-17 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.2,NA
"BVR",50,2014-07-23 12:00:00,0,NA,NA,NA,NA,NA,NA,7.95,NA
"BVR",50,2014-07-23 12:00:00,1,NA,NA,NA,NA,NA,NA,7.58,NA
"BVR",50,2014-07-23 12:00:00,2,NA,NA,NA,NA,NA,NA,7.44,NA
"BVR",50,2014-07-23 12:00:00,3,NA,NA,NA,NA,NA,NA,7.39,NA
"BVR",50,2014-07-23 12:00:00,4,NA,NA,NA,NA,NA,NA,6.6,NA
"BVR",50,2014-07-23 12:00:00,5,NA,NA,NA,NA,NA,NA,6.47,NA
"BVR",50,2014-07-23 12:00:00,6,NA,NA,NA,NA,NA,NA,6.39,NA
"BVR",50,2014-07-23 12:00:00,7,NA,NA,NA,NA,NA,NA,6.39,NA
"BVR",50,2014-07-23 12:00:00,8,NA,NA,NA,NA,NA,NA,6.34,NA
"BVR",50,2014-07-23 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-07-23 12:00:00,10,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-07-23 12:00:00,11,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-07-23 12:00:00,12,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2014-07-24 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.7,NA
"FCR",50,2014-07-24 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.5,NA
"FCR",50,2014-07-24 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.5,NA
"FCR",50,2014-07-24 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.5,NA
"GWR",50,2014-07-25 18:00:00,0,26.5,7.71,103,705.6,NA,NA,8.29,NA
"GWR",50,2014-07-25 18:00:00,1,26.5,7.64,102.3,705.7,NA,NA,8.36,NA
"GWR",50,2014-07-25 18:00:00,2,26.2,7.75,102.9,705.7,NA,NA,8.37,NA
"GWR",50,2014-07-25 18:00:00,3,25.3,7.65,100.5,705.6,NA,NA,8.33,NA
"GWR",50,2014-07-25 18:00:00,4,24.9,7.82,101.5,705.7,NA,NA,7.97,NA
"GWR",50,2014-07-25 18:00:00,5,24.1,7.35,93.8,705.7,NA,NA,7.79,NA
"GWR",50,2014-07-25 18:00:00,6,22.8,4.89,61.4,705.7,NA,NA,7.33,NA
"GWR",50,2014-07-25 18:00:00,7,18.4,2.82,32.6,705.7,NA,NA,7.17,NA
"GWR",50,2014-07-25 18:00:00,8,15.7,1.57,17.2,705.7,NA,NA,6.72,NA
"GWR",50,2014-07-25 18:00:00,9,14.1,1.31,13.7,705.7,NA,NA,6.65,NA
"GWR",50,2014-07-25 18:00:00,10,12.9,0.4,4.1,705.7,NA,NA,6.58,NA
"GWR",50,2014-07-25 18:00:00,11,12,0.26,2.6,705.7,NA,NA,6.57,NA
"GWR",50,2014-07-25 18:00:00,12,11.5,0.14,1.4,705.7,NA,NA,6.69,NA
"FCR",50,2014-07-30 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-07-30 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.7,NA
"FCR",50,2014-07-30 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.5,NA
"FCR",50,2014-07-30 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.6,NA
"FCR",50,2014-08-07 12:00:00,0.8,NA,NA,NA,NA,NA,NA,8,NA
"FCR",50,2014-08-07 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.6,NA
"FCR",50,2014-08-07 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.7,NA
"FCR",50,2014-08-07 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.7,NA
"GWR",50,2014-08-11 19:30:00,0,22.5,6.6,84,705.5,NA,NA,8.54,NA
"GWR",50,2014-08-11 19:30:00,1,22.5,6.94,86.6,705.5,NA,NA,7.84,NA
"GWR",50,2014-08-11 19:30:00,2,22.5,6.94,86.4,705.5,NA,NA,7.82,NA
"GWR",50,2014-08-11 19:30:00,3,22.5,6.88,85.7,705.5,NA,NA,7.78,NA
"GWR",50,2014-08-11 19:30:00,4,22.5,6.75,84,705.5,NA,NA,7.68,NA
"GWR",50,2014-08-11 19:30:00,5,22.4,4.88,60.5,705.5,NA,NA,7.49,NA
"GWR",50,2014-08-11 19:30:00,6,21.8,4.55,55.5,705.5,NA,NA,7.31,NA
"GWR",50,2014-08-11 19:30:00,7,20.6,0.72,8.5,705.6,NA,NA,6.89,NA
"GWR",50,2014-08-11 19:30:00,8,18.3,0.09,1,705.5,NA,NA,6.68,NA
"GWR",50,2014-08-11 19:30:00,9,15.6,0.11,1.2,705.6,NA,NA,6.65,NA
"GWR",50,2014-08-11 19:30:00,10,14,0.12,1.3,705.5,NA,NA,6.59,NA
"GWR",50,2014-08-11 19:30:00,11,12.6,0.14,1.3,705.6,NA,NA,6.56,NA
"GWR",50,2014-08-11 19:30:00,12,12.1,0.14,1.4,705.6,NA,NA,6.59,NA
"FCR",50,2014-08-14 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.1,NA
"FCR",50,2014-08-14 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.6,NA
"FCR",50,2014-08-14 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.6,NA
"FCR",50,2014-08-14 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.6,NA
"FCR",50,2014-08-21 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2014-08-21 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.7,NA
"FCR",50,2014-08-21 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.5,NA
"FCR",50,2014-08-21 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.9,NA
"GWR",50,2014-08-22 16:30:00,0,25.6,7.58,100.9,706.2,NA,NA,8.7,NA
"GWR",50,2014-08-22 16:30:00,1,25.3,7.85,98,706.2,NA,NA,8.6,NA
"GWR",50,2014-08-22 16:30:00,2,25.2,7.7,100,706.1,NA,NA,8.68,NA
"GWR",50,2014-08-22 16:30:00,3,25.1,7.8,103,706.2,NA,NA,8.68,NA
"GWR",50,2014-08-22 16:30:00,4,23.7,8.3,105,706.3,NA,NA,8.62,NA
"GWR",50,2014-08-22 16:30:00,5,22.3,7.55,90.5,706.2,NA,NA,8.03,NA
"GWR",50,2014-08-22 16:30:00,6,21.4,4.85,58,706.3,NA,NA,7.4,NA
"GWR",50,2014-08-22 16:30:00,7,20.2,2.47,28.5,706.3,NA,NA,7.03,NA
"GWR",50,2014-08-22 16:30:00,8,17,0.12,1.2,706.3,NA,NA,6.96,NA
"GWR",50,2014-08-22 16:30:00,9,14.5,0.09,1,706.2,NA,NA,6.72,NA
"GWR",50,2014-08-22 16:30:00,10,13.5,0.11,1.1,706.2,NA,NA,6.59,NA
"GWR",50,2014-08-22 16:30:00,11,12.9,0.11,1.1,706.2,NA,NA,6.58,NA
"GWR",50,2014-08-22 16:30:00,12,12.4,0.12,1.2,706.2,NA,NA,6.57,NA
"GWR",50,2014-08-22 16:30:00,13,12,0.11,1.1,706.3,NA,NA,6.59,NA
"FCR",50,2014-08-28 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.3,NA
