
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(in H2O),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.302"
Session Name,FCR_Inf2_15min2013,,Exported,"Aqua4Plus 1.9.501"
# Records,  7954 
Statistical Data,,Temperature(degC),Pressure(in H2O),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,14.50,384.97,
,Maximum,20.00,402.62,
,Mean,17.74,391.95,
,Variance,1.048,5.534,
,Std Deviation,1.024,2.353,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O)
7181,27-Aug-13 09:00:00,17.19,391.51
7182,27-Aug-13 09:15:00,17.25,391.43
7183,27-Aug-13 09:30:00,17.25,391.37
7184,27-Aug-13 09:45:00,17.31,391.43
7185,27-Aug-13 10:00:00,17.38,391.48
7186,27-Aug-13 10:15:00,17.44,391.51
7187,27-Aug-13 10:30:00,17.50,391.48
7188,27-Aug-13 10:45:00,17.63,391.37
7189,27-Aug-13 11:00:00,17.69,391.40
7190,27-Aug-13 11:15:00,17.81,391.45
7191,27-Aug-13 11:30:00,17.88,391.45
7192,27-Aug-13 11:45:00,18.00,391.42
7193,27-Aug-13 12:00:00,18.06,391.40
7194,27-Aug-13 12:15:00,18.13,391.42
7195,27-Aug-13 12:30:00,18.25,391.37
7196,27-Aug-13 12:45:00,18.38,391.31
7197,27-Aug-13 13:00:00,18.44,391.26
7198,27-Aug-13 13:15:00,18.50,391.17
7199,27-Aug-13 13:30:00,18.63,391.03
7200,27-Aug-13 13:45:00,18.69,391.00
7201,27-Aug-13 14:00:00,18.75,390.95
7202,27-Aug-13 14:15:00,18.88,390.92
7203,27-Aug-13 14:30:00,18.81,390.98
7204,27-Aug-13 14:45:00,18.81,390.89
7205,27-Aug-13 15:00:00,18.81,390.78
7206,27-Aug-13 15:15:00,18.88,390.72
7207,27-Aug-13 15:30:00,18.88,390.67
7208,27-Aug-13 15:45:00,18.81,390.64
7209,27-Aug-13 16:00:00,18.88,390.58
7210,27-Aug-13 16:15:00,18.88,390.58
7211,27-Aug-13 16:30:00,18.94,390.61
7212,27-Aug-13 16:45:00,18.88,390.61
7213,27-Aug-13 17:00:00,18.88,390.58
7214,27-Aug-13 17:15:00,18.88,390.58
7215,27-Aug-13 17:30:00,18.81,390.61
7216,27-Aug-13 17:45:00,18.81,390.50
7217,27-Aug-13 18:00:00,18.81,390.45
7218,27-Aug-13 18:15:00,18.75,390.45
7219,27-Aug-13 18:30:00,18.75,390.33
7220,27-Aug-13 18:45:00,18.75,390.36
7221,27-Aug-13 19:00:00,18.69,390.33
7222,27-Aug-13 19:15:00,18.69,390.45
7223,27-Aug-13 19:30:00,18.69,390.50
7224,27-Aug-13 19:45:00,18.63,390.56
7225,27-Aug-13 20:00:00,18.63,390.61
7226,27-Aug-13 20:15:00,18.63,390.59
7227,27-Aug-13 20:30:00,18.56,390.64
7228,27-Aug-13 20:45:00,18.56,390.75
7229,27-Aug-13 21:00:00,18.50,390.86
7230,27-Aug-13 21:15:00,18.50,390.89
7231,27-Aug-13 21:30:00,18.50,390.89
7232,27-Aug-13 21:45:00,18.50,390.92
7233,27-Aug-13 22:00:00,18.50,390.95
7234,27-Aug-13 22:15:00,18.44,390.95
7235,27-Aug-13 22:30:00,18.44,390.95
7236,27-Aug-13 22:45:00,18.44,390.95
7237,27-Aug-13 23:00:00,18.44,390.92
7238,27-Aug-13 23:15:00,18.38,390.92
7239,27-Aug-13 23:30:00,18.38,390.81
7240,27-Aug-13 23:45:00,18.38,390.81
7241,28-Aug-13 00:00:00,18.38,390.84
7242,28-Aug-13 00:15:00,18.38,390.84
7243,28-Aug-13 00:30:00,18.31,390.84
7244,28-Aug-13 00:45:00,18.25,390.81
7245,28-Aug-13 01:00:00,18.25,390.75
7246,28-Aug-13 01:15:00,18.19,390.73
7247,28-Aug-13 01:30:00,18.19,390.70
7248,28-Aug-13 01:45:00,18.19,390.61
7249,28-Aug-13 02:00:00,18.13,390.53
7250,28-Aug-13 02:15:00,18.13,390.47
7251,28-Aug-13 02:30:00,18.13,390.45
7252,28-Aug-13 02:45:00,18.13,390.39
7253,28-Aug-13 03:00:00,18.13,390.36
7254,28-Aug-13 03:15:00,18.13,390.34
7255,28-Aug-13 03:30:00,18.13,390.34
7256,28-Aug-13 03:45:00,18.13,390.34
7257,28-Aug-13 04:00:00,18.13,390.31
7258,28-Aug-13 04:15:00,18.13,390.34
7259,28-Aug-13 04:30:00,18.06,390.31
7260,28-Aug-13 04:45:00,18.06,390.31
7261,28-Aug-13 05:00:00,18.06,390.22
7262,28-Aug-13 05:15:00,18.13,390.22
7263,28-Aug-13 05:30:00,18.06,390.25
7264,28-Aug-13 05:45:00,18.06,390.25
7265,28-Aug-13 06:00:00,18.06,390.25
7266,28-Aug-13 06:15:00,18.13,390.31
7267,28-Aug-13 06:30:00,18.06,390.34
7268,28-Aug-13 06:45:00,18.06,390.45
7269,28-Aug-13 07:00:00,18.06,390.56
7270,28-Aug-13 07:15:00,18.06,390.53
7271,28-Aug-13 07:30:00,18.06,390.50
7272,28-Aug-13 07:45:00,18.06,390.53
7273,28-Aug-13 08:00:00,18.13,390.59
7274,28-Aug-13 08:15:00,18.13,390.59
7275,28-Aug-13 08:30:00,18.13,390.59
7276,28-Aug-13 08:45:00,18.13,390.70
7277,28-Aug-13 09:00:00,18.13,390.89
7278,28-Aug-13 09:15:00,18.13,390.98
7279,28-Aug-13 09:30:00,18.13,390.95
7280,28-Aug-13 09:45:00,18.13,391.06
7281,28-Aug-13 10:00:00,18.06,391.26
7282,28-Aug-13 10:15:00,18.06,391.23
7283,28-Aug-13 10:30:00,18.00,391.20
7284,28-Aug-13 10:45:00,18.06,391.01
7285,28-Aug-13 11:00:00,18.00,390.92
7286,28-Aug-13 11:15:00,18.06,390.81
7287,28-Aug-13 11:30:00,18.06,390.75
7288,28-Aug-13 11:45:00,18.06,390.64
7289,28-Aug-13 12:00:00,18.06,390.61
7290,28-Aug-13 12:15:00,18.06,390.53
7291,28-Aug-13 12:30:00,18.13,390.50
7292,28-Aug-13 12:45:00,18.13,390.50
7293,28-Aug-13 13:00:00,18.13,390.42
7294,28-Aug-13 13:15:00,18.13,390.39
7295,28-Aug-13 13:30:00,18.19,390.36
7296,28-Aug-13 13:45:00,18.19,390.33
7297,28-Aug-13 14:00:00,18.25,390.25
7298,28-Aug-13 14:15:00,18.25,390.17
7299,28-Aug-13 14:30:00,18.31,390.14
7300,28-Aug-13 14:45:00,18.31,390.03
7301,28-Aug-13 15:00:00,18.38,389.97
7302,28-Aug-13 15:15:00,18.38,389.86
7303,28-Aug-13 15:30:00,18.44,389.75
7304,28-Aug-13 15:45:00,18.50,389.72
7305,28-Aug-13 16:00:00,18.50,389.64
7306,28-Aug-13 16:15:00,18.50,389.58
7307,28-Aug-13 16:30:00,18.50,389.52
7308,28-Aug-13 16:45:00,18.56,389.47
7309,28-Aug-13 17:00:00,18.56,389.41
7310,28-Aug-13 17:15:00,18.63,389.30
7311,28-Aug-13 17:30:00,18.69,389.33
7312,28-Aug-13 17:45:00,18.69,389.38
7313,28-Aug-13 18:00:00,18.75,389.36
7314,28-Aug-13 18:15:00,18.75,389.30
7315,28-Aug-13 18:30:00,18.75,389.33
7316,28-Aug-13 18:45:00,18.75,389.24
7317,28-Aug-13 19:00:00,18.75,389.13
7318,28-Aug-13 19:15:00,18.69,389.16
7319,28-Aug-13 19:30:00,18.69,389.16
7320,28-Aug-13 19:45:00,18.69,389.22
7321,28-Aug-13 20:00:00,18.69,389.27
7322,28-Aug-13 20:15:00,18.69,389.33
7323,28-Aug-13 20:30:00,18.69,389.33
7324,28-Aug-13 20:45:00,18.69,389.24
7325,28-Aug-13 21:00:00,18.63,389.30
7326,28-Aug-13 21:15:00,18.69,389.27
7327,28-Aug-13 21:30:00,18.63,389.36
7328,28-Aug-13 21:45:00,18.63,389.47
7329,28-Aug-13 22:00:00,18.63,389.55
7330,28-Aug-13 22:15:00,18.56,389.64
7331,28-Aug-13 22:30:00,18.56,389.47
7332,28-Aug-13 22:45:00,18.56,389.50
7333,28-Aug-13 23:00:00,18.56,389.38
7334,28-Aug-13 23:15:00,18.56,389.27
7335,28-Aug-13 23:30:00,18.63,389.27
7336,28-Aug-13 23:45:00,18.69,389.16
7337,29-Aug-13 00:00:00,18.69,389.22
7338,29-Aug-13 00:15:00,18.75,389.27
7339,29-Aug-13 00:30:00,18.75,389.24
7340,29-Aug-13 00:45:00,18.75,389.27
7341,29-Aug-13 01:00:00,18.75,389.13
7342,29-Aug-13 01:15:00,18.69,389.08
7343,29-Aug-13 01:30:00,18.69,389.05
7344,29-Aug-13 01:45:00,18.69,389.02
7345,29-Aug-13 02:00:00,18.75,389.02
7346,29-Aug-13 02:15:00,18.75,389.10
7347,29-Aug-13 02:30:00,18.69,389.19
7348,29-Aug-13 02:45:00,18.69,389.27
7349,29-Aug-13 03:00:00,18.69,389.19
7350,29-Aug-13 03:15:00,18.63,389.24
7351,29-Aug-13 03:30:00,18.63,389.24
7352,29-Aug-13 03:45:00,18.63,389.22
7353,29-Aug-13 04:00:00,18.63,389.24
7354,29-Aug-13 04:15:00,18.63,389.27
7355,29-Aug-13 04:30:00,18.63,389.30
7356,29-Aug-13 04:45:00,18.63,389.27
7357,29-Aug-13 05:00:00,18.63,389.30
7358,29-Aug-13 05:15:00,18.63,389.33
7359,29-Aug-13 05:30:00,18.56,389.38
7360,29-Aug-13 05:45:00,18.56,389.41
7361,29-Aug-13 06:00:00,18.50,389.50
7362,29-Aug-13 06:15:00,18.50,389.52
7363,29-Aug-13 06:30:00,18.44,389.66
7364,29-Aug-13 06:45:00,18.44,389.69
7365,29-Aug-13 07:00:00,18.44,389.83
7366,29-Aug-13 07:15:00,18.44,389.94
7367,29-Aug-13 07:30:00,18.44,390.03
7368,29-Aug-13 07:45:00,18.38,390.11
7369,29-Aug-13 08:00:00,18.44,390.14
7370,29-Aug-13 08:15:00,18.50,390.17
7371,29-Aug-13 08:30:00,18.50,390.28
7372,29-Aug-13 08:45:00,18.50,390.31
7373,29-Aug-13 09:00:00,18.50,390.31
7374,29-Aug-13 09:15:00,18.56,390.31
7375,29-Aug-13 09:30:00,18.56,390.31
7376,29-Aug-13 09:45:00,18.63,390.36
7377,29-Aug-13 10:00:00,18.63,390.36
7378,29-Aug-13 10:15:00,18.69,390.42
7379,29-Aug-13 10:30:00,18.75,390.53
7380,29-Aug-13 10:45:00,18.75,390.50
7381,29-Aug-13 11:00:00,18.81,390.53
7382,29-Aug-13 11:15:00,18.88,390.53
7383,29-Aug-13 11:30:00,18.94,390.53
7384,29-Aug-13 11:45:00,19.00,390.53
7385,29-Aug-13 12:00:00,19.06,390.50
7386,29-Aug-13 12:15:00,19.06,390.50
7387,29-Aug-13 12:30:00,19.13,390.44
7388,29-Aug-13 12:45:00,19.19,390.42
7389,29-Aug-13 13:00:00,19.19,390.42
7390,29-Aug-13 13:15:00,19.31,390.39
7391,29-Aug-13 13:30:00,19.38,390.36
7392,29-Aug-13 13:45:00,19.44,390.39
7393,29-Aug-13 14:00:00,19.44,390.39
7394,29-Aug-13 14:15:00,19.56,390.30
7395,29-Aug-13 14:30:00,19.69,390.22
7396,29-Aug-13 14:45:00,19.75,390.22
7397,29-Aug-13 15:00:00,19.69,390.25
7398,29-Aug-13 15:15:00,19.69,390.19
7399,29-Aug-13 15:30:00,19.69,390.22
7400,29-Aug-13 15:45:00,19.75,390.19
7401,29-Aug-13 16:00:00,19.81,390.19
7402,29-Aug-13 16:15:00,19.88,390.22
7403,29-Aug-13 16:30:00,19.94,390.22
7404,29-Aug-13 16:45:00,19.94,390.25
7405,29-Aug-13 17:00:00,19.94,390.30
7406,29-Aug-13 17:15:00,19.94,390.28
7407,29-Aug-13 17:30:00,19.94,390.25
7408,29-Aug-13 17:45:00,19.88,390.28
7409,29-Aug-13 18:00:00,19.88,390.33
7410,29-Aug-13 18:15:00,19.81,390.42
7411,29-Aug-13 18:30:00,19.75,390.42
7412,29-Aug-13 18:45:00,19.69,390.42
7413,29-Aug-13 19:00:00,19.63,390.42
7414,29-Aug-13 19:15:00,19.63,390.53
7415,29-Aug-13 19:30:00,19.56,390.58
7416,29-Aug-13 19:45:00,19.50,390.72
7417,29-Aug-13 20:00:00,19.44,390.81
7418,29-Aug-13 20:15:00,19.38,390.81
7419,29-Aug-13 20:30:00,19.38,390.89
7420,29-Aug-13 20:45:00,19.31,390.92
7421,29-Aug-13 21:00:00,19.25,391.03
7422,29-Aug-13 21:15:00,19.25,391.14
7423,29-Aug-13 21:30:00,19.19,391.17
7424,29-Aug-13 21:45:00,19.13,391.28
7425,29-Aug-13 22:00:00,19.13,391.25
7426,29-Aug-13 22:15:00,19.06,391.25
7427,29-Aug-13 22:30:00,19.00,391.28
7428,29-Aug-13 22:45:00,19.00,391.31
7429,29-Aug-13 23:00:00,18.94,391.28
7430,29-Aug-13 23:15:00,18.94,391.31
7431,29-Aug-13 23:30:00,18.94,391.28
7432,29-Aug-13 23:45:00,18.88,391.31
7433,30-Aug-13 00:00:00,18.88,391.34
7434,30-Aug-13 00:15:00,18.88,391.31
7435,30-Aug-13 00:30:00,18.81,391.31
7436,30-Aug-13 00:45:00,18.81,391.34
7437,30-Aug-13 01:00:00,18.75,391.37
7438,30-Aug-13 01:15:00,18.75,391.28
7439,30-Aug-13 01:30:00,18.75,391.28
7440,30-Aug-13 01:45:00,18.69,391.26
7441,30-Aug-13 02:00:00,18.69,391.26
7442,30-Aug-13 02:15:00,18.69,391.31
7443,30-Aug-13 02:30:00,18.63,391.20
7444,30-Aug-13 02:45:00,18.63,391.23
7445,30-Aug-13 03:00:00,18.63,391.23
7446,30-Aug-13 03:15:00,18.63,391.17
7447,30-Aug-13 03:30:00,18.56,391.17
7448,30-Aug-13 03:45:00,18.56,391.14
7449,30-Aug-13 04:00:00,18.50,391.20
7450,30-Aug-13 04:15:00,18.50,391.20
7451,30-Aug-13 04:30:00,18.50,391.14
7452,30-Aug-13 04:45:00,18.50,391.14
7453,30-Aug-13 05:00:00,18.44,391.23
7454,30-Aug-13 05:15:00,18.44,391.26
7455,30-Aug-13 05:30:00,18.44,391.26
7456,30-Aug-13 05:45:00,18.38,391.26
7457,30-Aug-13 06:00:00,18.38,391.26
7458,30-Aug-13 06:15:00,18.38,391.31
7459,30-Aug-13 06:30:00,18.31,391.34
7460,30-Aug-13 06:45:00,18.31,391.40
7461,30-Aug-13 07:00:00,18.25,391.40
7462,30-Aug-13 07:15:00,18.25,391.45
7463,30-Aug-13 07:30:00,18.25,391.48
7464,30-Aug-13 07:45:00,18.25,391.51
7465,30-Aug-13 08:00:00,18.25,391.51
7466,30-Aug-13 08:15:00,18.25,391.51
7467,30-Aug-13 08:30:00,18.25,391.51
7468,30-Aug-13 08:45:00,18.25,391.59
7469,30-Aug-13 09:00:00,18.25,391.62
7470,30-Aug-13 09:15:00,18.25,391.65
7471,30-Aug-13 09:30:00,18.31,391.65
7472,30-Aug-13 09:45:00,18.31,391.62
7473,30-Aug-13 10:00:00,18.38,391.67
7474,30-Aug-13 10:15:00,18.38,391.65
7475,30-Aug-13 10:30:00,18.38,391.65
7476,30-Aug-13 10:45:00,18.44,391.59
7477,30-Aug-13 11:00:00,18.50,391.65
7478,30-Aug-13 11:15:00,18.56,391.56
7479,30-Aug-13 11:30:00,18.63,391.59
7480,30-Aug-13 11:45:00,18.69,391.53
7481,30-Aug-13 12:00:00,18.75,391.39
7482,30-Aug-13 12:15:00,18.81,391.31
7483,30-Aug-13 12:30:00,18.88,391.28
7484,30-Aug-13 12:45:00,19.00,391.20
7485,30-Aug-13 13:00:00,19.06,391.14
7486,30-Aug-13 13:15:00,19.19,391.06
7487,30-Aug-13 13:30:00,19.19,391.06
7488,30-Aug-13 13:45:00,19.13,390.97
7489,30-Aug-13 14:00:00,19.25,390.86
7490,30-Aug-13 14:15:00,19.19,390.81
7491,30-Aug-13 14:30:00,19.19,390.75
7492,30-Aug-13 14:45:00,19.25,390.61
7493,30-Aug-13 15:00:00,19.25,390.56
7494,30-Aug-13 15:15:00,19.31,390.47
7495,30-Aug-13 15:30:00,19.31,390.39
7496,30-Aug-13 15:45:00,19.38,390.36
7497,30-Aug-13 16:00:00,19.38,390.25
7498,30-Aug-13 16:15:00,19.44,390.22
7499,30-Aug-13 16:30:00,19.44,390.25
7500,30-Aug-13 16:45:00,19.44,390.19
7501,30-Aug-13 17:00:00,19.44,390.16
7502,30-Aug-13 17:15:00,19.44,390.14
7503,30-Aug-13 17:30:00,19.38,390.05
7504,30-Aug-13 17:45:00,19.38,390.00
7505,30-Aug-13 18:00:00,19.38,389.94
7506,30-Aug-13 18:15:00,19.38,389.94
7507,30-Aug-13 18:30:00,19.31,389.91
7508,30-Aug-13 18:45:00,19.31,389.94
7509,30-Aug-13 19:00:00,19.25,389.91
7510,30-Aug-13 19:15:00,19.25,389.91
7511,30-Aug-13 19:30:00,19.19,389.94
7512,30-Aug-13 19:45:00,19.19,389.94
7513,30-Aug-13 20:00:00,19.19,390.03
7514,30-Aug-13 20:15:00,19.13,390.03
7515,30-Aug-13 20:30:00,19.13,390.00
7516,30-Aug-13 20:45:00,19.13,390.03
7517,30-Aug-13 21:00:00,19.06,390.08
7518,30-Aug-13 21:15:00,19.06,390.17
7519,30-Aug-13 21:30:00,19.06,390.14
7520,30-Aug-13 21:45:00,19.00,390.11
7521,30-Aug-13 22:00:00,18.94,390.08
7522,30-Aug-13 22:15:00,18.94,390.08
7523,30-Aug-13 22:30:00,18.94,390.14
7524,30-Aug-13 22:45:00,18.88,390.11
7525,30-Aug-13 23:00:00,18.88,390.14
7526,30-Aug-13 23:15:00,18.88,390.14
7527,30-Aug-13 23:30:00,18.81,390.14
7528,30-Aug-13 23:45:00,18.81,390.14
7529,31-Aug-13 00:00:00,18.81,390.08
7530,31-Aug-13 00:15:00,18.75,390.17
7531,31-Aug-13 00:30:00,18.75,390.14
7532,31-Aug-13 00:45:00,18.69,390.08
7533,31-Aug-13 01:00:00,18.69,390.08
7534,31-Aug-13 01:15:00,18.69,390.05
7535,31-Aug-13 01:30:00,18.63,390.05
7536,31-Aug-13 01:45:00,18.63,390.00
7537,31-Aug-13 02:00:00,18.63,389.94
7538,31-Aug-13 02:15:00,18.56,389.86
7539,31-Aug-13 02:30:00,18.56,389.86
7540,31-Aug-13 02:45:00,18.50,389.86
7541,31-Aug-13 03:00:00,18.50,389.78
7542,31-Aug-13 03:15:00,18.44,389.75
7543,31-Aug-13 03:30:00,18.44,389.78
7544,31-Aug-13 03:45:00,18.38,389.72
7545,31-Aug-13 04:00:00,18.38,389.78
7546,31-Aug-13 04:15:00,18.38,389.72
7547,31-Aug-13 04:30:00,18.31,389.72
7548,31-Aug-13 04:45:00,18.31,389.72
7549,31-Aug-13 05:00:00,18.25,389.72
7550,31-Aug-13 05:15:00,18.25,389.78
7551,31-Aug-13 05:30:00,18.25,389.75
7552,31-Aug-13 05:45:00,18.25,389.75
7553,31-Aug-13 06:00:00,18.25,389.64
7554,31-Aug-13 06:15:00,18.19,389.66
7555,31-Aug-13 06:30:00,18.19,389.61
7556,31-Aug-13 06:45:00,18.19,389.61
7557,31-Aug-13 07:00:00,18.19,389.58
7558,31-Aug-13 07:15:00,18.19,389.58
7559,31-Aug-13 07:30:00,18.19,389.61
7560,31-Aug-13 07:45:00,18.19,389.69
7561,31-Aug-13 08:00:00,18.25,389.80
7562,31-Aug-13 08:15:00,18.25,389.86
7563,31-Aug-13 08:30:00,18.25,389.89
7564,31-Aug-13 08:45:00,18.31,389.86
7565,31-Aug-13 09:00:00,18.38,389.94
7566,31-Aug-13 09:15:00,18.38,389.97
7567,31-Aug-13 09:30:00,18.44,389.94
7568,31-Aug-13 09:45:00,18.44,389.94
7569,31-Aug-13 10:00:00,18.56,390.00
7570,31-Aug-13 10:15:00,18.63,389.97
7571,31-Aug-13 10:30:00,18.63,389.94
7572,31-Aug-13 10:45:00,18.69,389.91
7573,31-Aug-13 11:00:00,18.75,389.94
7574,31-Aug-13 11:15:00,18.81,389.83
7575,31-Aug-13 11:30:00,18.88,389.89
7576,31-Aug-13 11:45:00,19.00,389.75
7577,31-Aug-13 12:00:00,19.06,389.72
7578,31-Aug-13 12:15:00,19.13,389.66
7579,31-Aug-13 12:30:00,19.19,389.55
7580,31-Aug-13 12:45:00,19.31,389.55
7581,31-Aug-13 13:00:00,19.44,389.38
7582,31-Aug-13 13:15:00,19.44,389.38
7583,31-Aug-13 13:30:00,19.50,389.41
7584,31-Aug-13 13:45:00,19.63,389.30
7585,31-Aug-13 14:00:00,19.69,389.30
7586,31-Aug-13 14:15:00,19.75,389.27
7587,31-Aug-13 14:30:00,19.81,389.16
7588,31-Aug-13 14:45:00,19.81,389.10
7589,31-Aug-13 15:00:00,19.75,389.08
7590,31-Aug-13 15:15:00,19.69,389.49
7591,31-Aug-13 15:30:00,19.56,389.33
7592,31-Aug-13 15:45:00,19.44,389.27
7593,31-Aug-13 16:00:00,19.38,389.10
7594,31-Aug-13 16:15:00,19.25,389.22
7595,31-Aug-13 16:30:00,19.19,389.41
7596,31-Aug-13 16:45:00,19.13,389.44
7597,31-Aug-13 17:00:00,19.06,389.61
7598,31-Aug-13 17:15:00,19.06,389.66
7599,31-Aug-13 17:30:00,19.00,389.41
7600,31-Aug-13 17:45:00,19.00,389.41
7601,31-Aug-13 18:00:00,19.00,389.44
7602,31-Aug-13 18:15:00,19.00,389.38
7603,31-Aug-13 18:30:00,19.00,389.47
7604,31-Aug-13 18:45:00,18.94,389.52
7605,31-Aug-13 19:00:00,18.94,389.50
7606,31-Aug-13 19:15:00,18.88,389.50
7607,31-Aug-13 19:30:00,18.88,389.61
7608,31-Aug-13 19:45:00,18.81,389.64
7609,31-Aug-13 20:00:00,18.81,389.52
7610,31-Aug-13 20:15:00,18.81,389.50
7611,31-Aug-13 20:30:00,18.75,389.52
7612,31-Aug-13 20:45:00,18.75,389.52
7613,31-Aug-13 21:00:00,18.75,389.52
7614,31-Aug-13 21:15:00,18.69,389.50
7615,31-Aug-13 21:30:00,18.69,389.50
7616,31-Aug-13 21:45:00,18.63,389.47
7617,31-Aug-13 22:00:00,18.63,389.44
7618,31-Aug-13 22:15:00,18.56,389.47
7619,31-Aug-13 22:30:00,18.56,389.50
7620,31-Aug-13 22:45:00,18.56,389.50
7621,31-Aug-13 23:00:00,18.56,389.38
7622,31-Aug-13 23:15:00,18.50,389.38
7623,31-Aug-13 23:30:00,18.50,389.30
7624,31-Aug-13 23:45:00,18.44,389.30
7625,1-Sep-13 00:00:00,18.44,389.33
7626,1-Sep-13 00:15:00,18.44,389.38
7627,1-Sep-13 00:30:00,18.44,389.36
7628,1-Sep-13 00:45:00,18.38,389.36
7629,1-Sep-13 01:00:00,18.38,389.41
7630,1-Sep-13 01:15:00,18.31,389.41
7631,1-Sep-13 01:30:00,18.31,389.33
7632,1-Sep-13 01:45:00,18.31,389.27
7633,1-Sep-13 02:00:00,18.31,389.16
7634,1-Sep-13 02:15:00,18.25,389.08
7635,1-Sep-13 02:30:00,18.25,389.02
7636,1-Sep-13 02:45:00,18.25,389.02
7637,1-Sep-13 03:00:00,18.19,389.02
7638,1-Sep-13 03:15:00,18.19,389.02
7639,1-Sep-13 03:30:00,18.19,388.97
7640,1-Sep-13 03:45:00,18.13,388.94
7641,1-Sep-13 04:00:00,18.19,388.88
7642,1-Sep-13 04:15:00,18.13,388.91
7643,1-Sep-13 04:30:00,18.13,388.94
7644,1-Sep-13 04:45:00,18.13,388.94
7645,1-Sep-13 05:00:00,18.13,388.91
7646,1-Sep-13 05:15:00,18.13,388.99
7647,1-Sep-13 05:30:00,18.13,388.99
7648,1-Sep-13 05:45:00,18.06,388.99
7649,1-Sep-13 06:00:00,18.13,388.99
7650,1-Sep-13 06:15:00,18.13,388.99
7651,1-Sep-13 06:30:00,18.06,388.99
7652,1-Sep-13 06:45:00,18.06,389.05
7653,1-Sep-13 07:00:00,18.06,389.05
7654,1-Sep-13 07:15:00,18.00,389.08
7655,1-Sep-13 07:30:00,18.00,389.16
7656,1-Sep-13 07:45:00,18.06,389.25
7657,1-Sep-13 08:00:00,18.06,389.25
7658,1-Sep-13 08:15:00,18.06,389.25
7659,1-Sep-13 08:30:00,18.06,389.30
7660,1-Sep-13 08:45:00,18.13,389.30
7661,1-Sep-13 09:00:00,18.13,389.25
7662,1-Sep-13 09:15:00,18.13,389.22
7663,1-Sep-13 09:30:00,18.19,389.25
7664,1-Sep-13 09:45:00,18.25,389.25
7665,1-Sep-13 10:00:00,18.25,389.30
7666,1-Sep-13 10:15:00,18.31,389.25
7667,1-Sep-13 10:30:00,18.38,389.22
7668,1-Sep-13 10:45:00,18.44,389.16
7669,1-Sep-13 11:00:00,18.50,389.22
7670,1-Sep-13 11:15:00,18.56,389.22
7671,1-Sep-13 11:30:00,18.63,389.27
7672,1-Sep-13 11:45:00,18.75,389.22
7673,1-Sep-13 12:00:00,18.88,389.10
7674,1-Sep-13 12:15:00,19.00,389.10
7675,1-Sep-13 12:30:00,19.06,389.05
7676,1-Sep-13 12:45:00,19.13,389.05
7677,1-Sep-13 13:00:00,19.19,388.96
7678,1-Sep-13 13:15:00,19.19,388.99
7679,1-Sep-13 13:30:00,19.19,388.96
7680,1-Sep-13 13:45:00,19.19,388.88
7681,1-Sep-13 14:00:00,19.31,388.77
7682,1-Sep-13 14:15:00,19.44,388.82
7683,1-Sep-13 14:30:00,19.38,388.85
7684,1-Sep-13 14:45:00,19.38,388.80
7685,1-Sep-13 15:00:00,19.44,388.63
7686,1-Sep-13 15:15:00,19.50,388.49
7687,1-Sep-13 15:30:00,19.50,388.38
7688,1-Sep-13 15:45:00,19.50,388.32
7689,1-Sep-13 16:00:00,19.50,388.46
7690,1-Sep-13 16:15:00,19.44,388.38
7691,1-Sep-13 16:30:00,19.44,388.27
7692,1-Sep-13 16:45:00,19.44,388.15
7693,1-Sep-13 17:00:00,19.44,388.18
7694,1-Sep-13 17:15:00,19.44,388.15
7695,1-Sep-13 17:30:00,19.38,388.18
7696,1-Sep-13 17:45:00,19.38,388.29
7697,1-Sep-13 18:00:00,19.38,388.27
7698,1-Sep-13 18:15:00,19.31,388.27
7699,1-Sep-13 18:30:00,19.31,388.29
7700,1-Sep-13 18:45:00,19.31,388.27
7701,1-Sep-13 19:00:00,19.25,388.32
7702,1-Sep-13 19:15:00,19.25,388.38
7703,1-Sep-13 19:30:00,19.19,388.46
7704,1-Sep-13 19:45:00,19.19,388.46
7705,1-Sep-13 20:00:00,19.13,388.49
7706,1-Sep-13 20:15:00,19.13,388.52
7707,1-Sep-13 20:30:00,19.06,388.52
7708,1-Sep-13 20:45:00,19.06,388.49
7709,1-Sep-13 21:00:00,19.06,388.55
7710,1-Sep-13 21:15:00,19.00,388.60
7711,1-Sep-13 21:30:00,19.00,388.63
7712,1-Sep-13 21:45:00,19.00,388.63
7713,1-Sep-13 22:00:00,19.00,388.74
7714,1-Sep-13 22:15:00,18.94,388.74
7715,1-Sep-13 22:30:00,18.94,388.71
7716,1-Sep-13 22:45:00,18.94,388.66
