Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,Depth_ft,DO_mgL,PSAT
CCR,2015,2015-10-28 12:00:00,4.688,15.7112,3.7507,2.9042,15.363,8.88787,89.53555
CCR,2015,2015-10-28 12:00:00,4.724,15.7112,3.7644,2.9067,15.466,8.88011,89.45738
CCR,2015,2015-10-28 12:00:00,4.75,15.7111,3.778,2.9048,15.562,8.87214,89.37694
CCR,2015,2015-10-28 12:00:00,4.772,15.7111,3.7931,2.9026,15.653,8.86567,89.31173
CCR,2015,2015-10-28 12:00:00,4.793,15.7111,3.8065,2.9016,15.743,8.85972,89.25181
CCR,2015,2015-10-28 12:00:00,4.818,15.7111,3.8169,2.9017,15.838,8.85557,89.20998
CCR,2015,2015-10-28 12:00:00,4.848,15.711,3.8285,2.8994,15.94,8.85874,89.24176
CCR,2015,2015-10-28 12:00:00,4.888,15.711,3.8392,2.8943,16.049,8.86584,89.31325
CCR,2015,2015-10-28 12:00:00,4.935,15.7109,3.8406,2.8928,16.159,8.87374,89.39263
CCR,2015,2015-10-28 12:00:00,4.973,15.7109,3.8318,2.8958,16.264,8.88071,89.46291
CCR,2015,2015-10-28 12:00:00,4.997,15.7108,3.8143,2.8982,16.358,8.88444,89.50025
CCR,2015,2015-10-28 12:00:00,5.014,15.7108,3.783,2.9008,16.442,8.88773,89.53343
CCR,2015,2015-10-28 12:00:00,5.035,15.7108,3.7443,2.9089,16.524,8.89366,89.59314
CCR,2015,2015-10-28 12:00:00,5.057,15.7109,3.7202,2.9211,16.607,8.89012,89.55771
CCR,2015,2015-10-28 12:00:00,5.081,15.7109,3.7203,2.9271,16.693,8.89064,89.56288
CCR,2015,2015-10-28 12:00:00,5.108,15.7109,3.7432,2.9237,16.785,8.88689,89.52513
CCR,2015,2015-10-28 12:00:00,5.141,15.7109,3.7785,2.9238,16.883,8.89264,89.58302
CCR,2015,2015-10-28 12:00:00,5.177,15.7109,3.8045,2.9309,16.985,8.90233,89.6807
CCR,2015,2015-10-28 12:00:00,5.209,15.711,3.8087,2.9343,17.087,8.90708,89.72869
CCR,2015,2015-10-28 12:00:00,5.246,15.711,3.7897,2.9349,17.188,8.91337,89.79204
CCR,2015,2015-10-28 12:00:00,5.276,15.7111,3.7579,2.9375,17.283,8.91511,89.80977
CCR,2015,2015-10-28 12:00:00,5.301,15.7112,3.733,2.9346,17.373,8.9248,89.90755
CCR,2015,2015-10-28 12:00:00,5.323,15.7114,3.7209,2.9221,17.459,8.92635,89.92362
CCR,2015,2015-10-28 12:00:00,5.344,15.7115,3.7186,2.9082,17.544,8.93417,90.00256
CCR,2015,2015-10-28 12:00:00,5.369,15.7116,3.7212,2.8993,17.63,8.93748,90.03616
CCR,2015,2015-10-28 12:00:00,5.394,15.7116,3.7207,2.8954,17.72,8.93729,90.03422
CCR,2015,2015-10-28 12:00:00,5.423,15.7117,3.7117,2.8979,17.816,8.94477,90.10979
CCR,2015,2015-10-28 12:00:00,5.463,15.7117,3.692,2.9039,17.916,8.94782,90.14046
CCR,2015,2015-10-28 12:00:00,5.502,15.7118,3.6563,2.9069,18.014,8.95269,90.18976
CCR,2015,2015-10-28 12:00:00,5.527,15.7118,3.6114,2.9102,18.105,8.95806,90.24382
CCR,2015,2015-10-28 12:00:00,5.545,15.7118,3.5784,2.9156,18.191,8.96074,90.27084
CCR,2015,2015-10-28 12:00:00,5.568,15.7119,3.5652,2.919,18.275,8.96059,90.26948
CCR,2015,2015-10-28 12:00:00,5.592,15.7119,3.5686,2.9201,18.36,8.96455,90.30941
CCR,2015,2015-10-28 12:00:00,5.619,15.7119,3.581,2.9227,18.449,8.96653,90.32931
CCR,2015,2015-10-28 12:00:00,5.65,15.712,3.5892,2.9261,18.54,8.96499,90.31401
CCR,2015,2015-10-28 12:00:00,5.687,15.712,3.5868,2.9235,18.631,8.96369,90.30095
CCR,2015,2015-10-28 12:00:00,5.719,15.7121,3.572,2.9139,18.715,8.96467,90.31103
CCR,2015,2015-10-28 12:00:00,5.74,15.7121,3.5508,2.9019,18.789,8.95646,90.2283
CCR,2015,2015-10-28 12:00:00,5.755,15.7122,3.5356,2.8865,18.852,8.95842,90.24822
CCR,2015,2015-10-28 12:00:00,5.768,15.7122,3.5283,2.8761,18.909,8.96156,90.27983
CCR,2015,2015-10-28 12:00:00,5.775,15.7122,3.5256,2.8771,18.962,8.96066,90.27079
CCR,2015,2015-10-28 12:00:00,5.78,15.7123,3.5281,2.8806,19.02,8.95886,90.2528
CCR,2015,2015-10-28 12:00:00,5.801,15.7123,3.535,2.8831,19.09,8.96681,90.33291
CCR,2015,2015-10-28 12:00:00,5.842,15.7123,3.5481,2.8886,19.172,8.96369,90.30151
CCR,2015,2015-10-28 12:00:00,5.883,15.7123,3.5732,2.8974,19.255,8.9561,90.22509
CCR,2015,2015-10-28 12:00:00,5.908,15.7123,3.6187,2.9015,19.329,8.96042,90.26859
CCR,2015,2015-10-28 12:00:00,5.918,15.7123,3.6767,2.8987,19.392,8.96595,90.32432
CCR,2015,2015-10-28 12:00:00,5.924,15.7123,3.7202,2.8984,19.451,8.97026,90.36771
CCR,2015,2015-10-28 12:00:00,5.95,15.7123,3.7388,2.9053,19.509,8.97466,90.41205
CCR,2015,2015-10-28 12:00:00,5.969,15.7122,3.7364,2.9118,19.565,8.97539,90.41922
CCR,2015,2015-10-28 12:00:00,5.976,15.712,3.7205,2.9142,19.619,8.97828,90.4479
CCR,2015,2015-10-28 12:00:00,5.986,15.7118,3.7052,2.9175,19.675,8.98219,90.48689
CCR,2015,2015-10-28 12:00:00,6.002,15.7114,3.6947,2.925,19.74,8.98342,90.49852
CCR,2015,2015-10-28 12:00:00,6.03,15.711,3.6843,2.9341,19.816,8.98138,90.4772
CCR,2015,2015-10-28 12:00:00,6.059,15.7104,3.6741,2.9403,19.9,8.98024,90.46459
CCR,2015,2015-10-28 12:00:00,6.086,15.7098,3.6703,2.9385,19.99,8.98267,90.48789
CCR,2015,2015-10-28 12:00:00,6.117,15.7093,3.6764,2.9304,20.085,8.98158,90.47598
CCR,2015,2015-10-28 12:00:00,6.152,15.7088,3.6941,2.9254,20.183,8.98022,90.46131
CCR,2015,2015-10-28 12:00:00,6.183,15.7084,3.7193,2.9231,20.282,8.97474,90.40527
CCR,2015,2015-10-28 12:00:00,6.209,15.7081,3.74,2.9174,20.382,8.97122,90.36925
CCR,2015,2015-10-28 12:00:00,6.24,15.708,3.7532,2.9124,20.483,8.97104,90.36731
CCR,2015,2015-10-28 12:00:00,6.278,15.7079,3.7656,2.9125,20.585,8.9722,90.37871
CCR,2015,2015-10-28 12:00:00,6.318,15.7078,3.7822,2.9143,20.683,8.97345,90.39115
CCR,2015,2015-10-28 12:00:00,6.354,15.7077,3.7986,2.9159,20.769,8.97483,90.40488
CCR,2015,2015-10-28 12:00:00,6.375,15.7076,3.8038,2.9201,20.838,8.98037,90.46048
CCR,2015,2015-10-28 12:00:00,6.371,15.7075,3.7923,2.9245,20.892,8.98009,90.45752
CCR,2015,2015-10-28 12:00:00,6.363,15.7074,3.759,2.9224,20.944,8.98277,90.48431
CCR,2015,2015-10-28 12:00:00,6.379,15.7072,3.7132,2.9212,21.009,8.97705,90.42629
CCR,2015,2015-10-28 12:00:00,6.415,15.707,3.6848,2.9263,21.092,8.97588,90.41409
CCR,2015,2015-10-28 12:00:00,6.457,15.7069,3.6874,2.9288,21.185,8.97329,90.38784
CCR,2015,2015-10-28 12:00:00,6.492,15.7067,3.7206,2.9292,21.28,8.9689,90.34322
CCR,2015,2015-10-28 12:00:00,6.521,15.7065,3.7684,2.9347,21.371,8.96572,90.31083
CCR,2015,2015-10-28 12:00:00,6.542,15.7063,3.794,2.9421,21.458,8.96421,90.29517
CCR,2015,2015-10-28 12:00:00,6.563,15.7061,3.7782,2.9441,21.543,8.96229,90.27543
CCR,2015,2015-10-28 12:00:00,6.591,15.7059,3.7162,2.9436,21.63,8.95755,90.22733
CCR,2015,2015-10-28 12:00:00,6.62,15.7056,3.6268,2.944,21.717,8.95558,90.20691
CCR,2015,2015-10-28 12:00:00,6.647,15.7054,3.5546,2.9385,21.804,8.9509,90.15942
CCR,2015,2015-10-28 12:00:00,6.675,15.7051,3.5133,2.9278,21.891,8.95514,90.20153
CCR,2015,2015-10-28 12:00:00,6.697,15.7049,3.4923,2.9194,21.976,8.95782,90.22811
CCR,2015,2015-10-28 12:00:00,6.721,15.7048,3.4867,2.9122,22.062,8.95663,90.21592
CCR,2015,2015-10-28 12:00:00,6.745,15.7046,3.49,2.9078,22.15,8.96457,90.2956
CCR,2015,2015-10-28 12:00:00,6.769,15.7045,3.4944,2.9131,22.245,8.96609,90.31066
CCR,2015,2015-10-28 12:00:00,6.804,15.7044,3.4981,2.9224,22.347,8.96807,90.33041
CCR,2015,2015-10-28 12:00:00,6.852,15.7044,3.5009,2.9269,22.453,8.96243,90.27358
CCR,2015,2015-10-28 12:00:00,6.891,15.7043,3.5015,2.9278,22.554,8.9617,90.26602
CCR,2015,2015-10-28 12:00:00,6.912,15.7042,3.5021,2.9276,22.644,8.95873,90.23597
CCR,2015,2015-10-28 12:00:00,6.927,15.7042,3.5054,2.9274,22.727,8.95846,90.23324
CCR,2015,2015-10-28 12:00:00,6.943,15.7043,3.5108,2.9282,22.811,8.96967,90.34631
CCR,2015,2015-10-28 12:00:00,6.966,15.7043,3.5191,2.9314,22.901,8.96938,90.34342
CCR,2015,2015-10-28 12:00:00,6.999,15.7043,3.5324,2.9345,23.001,8.98248,90.47541
CCR,2015,2015-10-28 12:00:00,7.043,15.7043,3.5527,2.9314,23.108,8.98306,90.48121
CCR,2015,2015-10-28 12:00:00,7.085,15.7042,3.5833,2.9247,23.217,8.99086,90.55962
CCR,2015,2015-10-28 12:00:00,7.118,15.7041,3.6208,2.9195,23.32,8.99198,90.5707
CCR,2015,2015-10-28 12:00:00,7.144,15.7038,3.6512,2.9121,23.416,8.986,90.50988
CCR,2015,2015-10-28 12:00:00,7.166,15.7036,3.6695,2.8983,23.506,8.98127,90.46188
CCR,2015,2015-10-28 12:00:00,7.189,15.7034,3.6814,2.8836,23.596,8.97726,90.42107
CCR,2015,2015-10-28 12:00:00,7.218,15.7033,3.6909,2.8766,23.687,8.97247,90.37264
CCR,2015,2015-10-28 12:00:00,7.253,15.7032,3.6945,2.8765,23.778,8.97261,90.3739
CCR,2015,2015-10-28 12:00:00,7.286,15.7031,3.6842,2.8789,23.866,8.97104,90.3579
CCR,2015,2015-10-28 12:00:00,7.305,15.7031,3.6547,2.8774,23.945,8.97295,90.37711
CCR,2015,2015-10-28 12:00:00,7.318,15.703,3.5991,2.8591,24.02,8.9752,90.39961
CCR,2015,2015-10-28 12:00:00,7.338,15.7029,3.5282,2.8282,24.096,8.98086,90.45638
CCR,2015,2015-10-28 12:00:00,7.361,15.7028,3.474,2.8109,24.177,8.97715,90.41878
CCR,2015,2015-10-28 12:00:00,7.383,15.7024,3.447,2.8173,24.266,8.98067,90.45354
CCR,2015,2015-10-28 12:00:00,7.411,15.7019,3.438,2.8402,24.365,8.97802,90.42586
CCR,2015,2015-10-28 12:00:00,7.449,15.701,3.4394,2.8694,24.475,8.97437,90.38738
CCR,2015,2015-10-28 12:00:00,7.498,15.7001,3.4446,2.89,24.592,8.96456,90.28687
CCR,2015,2015-10-28 12:00:00,7.54,15.6993,3.4519,2.896,24.709,8.96064,90.24578
CCR,2015,2015-10-28 12:00:00,7.569,15.6986,3.4625,2.8993,24.82,8.95501,90.18777
CCR,2015,2015-10-28 12:00:00,7.599,15.698,3.4747,2.9076,24.927,8.95222,90.15847
CCR,2015,2015-10-28 12:00:00,7.632,15.6973,3.4848,2.9094,25.033,8.94851,90.11982
CCR,2015,2015-10-28 12:00:00,7.66,15.6966,3.4927,2.9018,25.138,8.9439,90.07203
CCR,2015,2015-10-28 12:00:00,7.689,15.6958,3.5,2.8964,25.245,8.94017,90.03294
CCR,2015,2015-10-28 12:00:00,7.726,15.695,3.5074,2.8942,25.356,8.93599,89.98923
CCR,2015,2015-10-28 12:00:00,7.765,15.6938,3.5154,2.8887,25.468,8.92834,89.90996
CCR,2015,2015-10-28 12:00:00,7.805,15.692,3.5254,2.8832,25.578,8.91837,89.80607
CCR,2015,2015-10-28 12:00:00,7.838,15.6895,3.5409,2.8865,25.682,8.91075,89.72456
CCR,2015,2015-10-28 12:00:00,7.862,15.6863,3.5661,2.8936,25.779,8.90242,89.63462
CCR,2015,2015-10-28 12:00:00,7.886,15.6826,3.5942,2.8986,25.873,8.89123,89.51485
CCR,2015,2015-10-28 12:00:00,7.912,15.6788,3.6091,2.9049,25.966,8.88596,89.45457
CCR,2015,2015-10-28 12:00:00,7.943,15.6754,3.6021,2.9085,26.059,8.87904,89.37833
CCR,2015,2015-10-28 12:00:00,7.977,15.6724,3.5721,2.9037,26.152,8.87045,89.28614
CCR,2015,2015-10-28 12:00:00,8.001,15.67,3.5295,2.8981,26.243,8.86386,89.21532
CCR,2015,2015-10-28 12:00:00,8.025,15.668,3.496,2.8985,26.331,8.85778,89.15032
CCR,2015,2015-10-28 12:00:00,8.056,15.6663,3.4776,2.8968,26.419,8.85835,89.1528
CCR,2015,2015-10-28 12:00:00,8.086,15.6647,3.4663,2.8914,26.503,8.8595,89.16132
CCR,2015,2015-10-28 12:00:00,8.109,15.6631,3.4577,2.8901,26.582,8.86245,89.18799
CCR,2015,2015-10-28 12:00:00,8.126,15.6611,3.4507,2.8902,26.656,8.8603,89.16255
CCR,2015,2015-10-28 12:00:00,8.144,15.6587,3.4439,2.8884,26.729,8.84902,89.04445
CCR,2015,2015-10-28 12:00:00,8.161,15.6559,3.4356,2.8886,26.804,8.84588,89.0075
CCR,2015,2015-10-28 12:00:00,8.189,15.653,3.4265,2.8911,26.886,8.83495,88.89202
CCR,2015,2015-10-28 12:00:00,8.222,15.6501,3.4162,2.8963,26.971,8.82711,88.80773
CCR,2015,2015-10-28 12:00:00,8.251,15.6472,3.3994,2.9082,27.056,8.81619,88.69228
CCR,2015,2015-10-28 12:00:00,8.276,15.6444,3.3696,2.9331,27.139,8.81201,88.64494
CCR,2015,2015-10-28 12:00:00,8.301,15.6419,3.3207,2.9801,27.217,8.80493,88.56899
CCR,2015,2015-10-28 12:00:00,8.323,15.6398,3.2604,3.0354,27.292,8.79915,88.5069
CCR,2015,2015-10-28 12:00:00,8.344,15.638,3.2134,3.0702,27.364,8.78841,88.39547
CCR,2015,2015-10-28 12:00:00,8.363,15.6361,3.189,3.0756,27.433,8.78026,88.31
CCR,2015,2015-10-28 12:00:00,8.379,15.6339,3.1819,3.0483,27.502,8.7692,88.19454
CCR,2015,2015-10-28 12:00:00,8.399,15.6317,3.1865,2.9994,27.574,8.76358,88.13393
CCR,2015,2015-10-28 12:00:00,8.42,15.6296,3.1963,2.9604,27.65,8.75742,88.06807
CCR,2015,2015-10-28 12:00:00,8.445,15.6279,3.2091,2.9381,27.732,8.7529,88.01936
CCR,2015,2015-10-28 12:00:00,8.48,15.6266,3.2265,2.9279,27.818,8.74893,87.97699
CCR,2015,2015-10-28 12:00:00,8.511,15.6255,3.244,2.9314,27.905,8.7628,88.11446
CCR,2015,2015-10-28 12:00:00,8.534,15.6246,3.2503,2.9439,27.989,8.76411,88.12592
CCR,2015,2015-10-28 12:00:00,8.556,15.6236,3.2396,2.9596,28.071,8.77119,88.19517
CCR,2015,2015-10-28 12:00:00,8.578,15.6227,3.2099,2.978,28.153,8.77645,88.24641
CCR,2015,2015-10-28 12:00:00,8.6,15.6218,3.1531,3.0111,28.237,8.78188,88.29935
CCR,2015,2015-10-28 12:00:00,8.625,15.621,3.0783,3.0561,28.326,8.78677,88.34696
CCR,2015,2015-10-28 12:00:00,8.654,15.62,3.0166,3.0907,28.422,8.79431,88.42086
CCR,2015,2015-10-28 12:00:00,8.695,15.6189,2.9774,3.1139,28.523,8.80159,88.492
CCR,2015,2015-10-28 12:00:00,8.736,15.6175,2.9513,3.1341,28.623,8.80378,88.51131
CCR,2015,2015-10-28 12:00:00,8.764,15.6158,2.931,3.1487,28.716,8.80806,88.55113
CCR,2015,2015-10-28 12:00:00,8.784,15.6138,2.9108,3.1582,28.801,8.80579,88.52452
CCR,2015,2015-10-28 12:00:00,8.806,15.6114,2.8868,3.1639,28.88,8.80377,88.4997
CCR,2015,2015-10-28 12:00:00,8.828,15.6086,2.8527,3.1639,28.957,8.78956,88.35147
CCR,2015,2015-10-28 12:00:00,8.85,15.6055,2.8093,3.1595,29.032,8.78534,88.3032
CCR,2015,2015-10-28 12:00:00,8.874,15.6024,2.7695,3.1573,29.106,8.77053,88.14852
CCR,2015,2015-10-28 12:00:00,8.897,15.5996,2.7342,3.1614,29.177,8.75517,87.98883
CCR,2015,2015-10-28 12:00:00,8.922,15.5971,2.6916,3.166,29.245,8.74257,87.85748
CCR,2015,2015-10-28 12:00:00,8.946,15.5946,2.6443,3.1666,29.305,8.72713,87.69761
CCR,2015,2015-10-28 12:00:00,8.965,15.591,2.6073,3.1623,29.355,8.70395,87.45794
CCR,2015,2015-10-28 12:00:00,8.971,15.5851,2.583,3.1497,29.393,8.68428,87.24924
CCR,2015,2015-10-28 12:00:00,8.962,15.576,2.5642,3.1276,29.423,8.65363,86.92446
CCR,2015,2015-10-28 12:00:00,8.959,15.5628,2.5468,3.0935,29.458,8.62243,86.58656
CCR,2015,2015-10-28 12:00:00,8.972,15.5455,2.5315,3.0534,29.506,8.59038,86.23282
CCR,2015,2015-10-28 12:00:00,8.999,15.5236,2.5237,3.0296,29.57,8.55623,85.84978
CCR,2015,2015-10-28 12:00:00,9.035,15.4963,2.5263,3.034,29.643,8.52313,85.46767
CCR,2015,2015-10-28 12:00:00,9.061,15.4639,2.5402,3.0646,29.719,8.48918,85.06822
CCR,2015,2015-10-28 12:00:00,9.076,15.4287,2.5595,3.1111,29.795,8.45146,84.62634
CCR,2015,2015-10-28 12:00:00,9.099,15.3946,2.5699,3.1595,29.875,8.42219,84.27164
CCR,2015,2015-10-28 12:00:00,9.131,15.3643,2.5658,3.2126,29.958,8.38579,83.85292
CCR,2015,2015-10-28 12:00:00,9.167,15.3382,2.5477,3.2776,30.041,8.34596,83.40793
CCR,2015,2015-10-28 12:00:00,9.197,15.3153,2.5199,3.3432,30.117,8.29076,82.81553
CCR,2015,2015-10-28 12:00:00,9.209,15.2948,2.4926,3.3903,30.18,8.22873,82.15973
CCR,2015,2015-10-28 12:00:00,9.213,15.2763,2.4658,3.4143,30.237,8.13111,81.15283
CCR,2015,2015-10-28 12:00:00,9.226,15.2594,2.4302,3.4273,30.294,8.0184,79.99882
CCR,2015,2015-10-28 12:00:00,9.244,15.2436,2.3907,3.4419,30.357,7.87647,78.55616
CCR,2015,2015-10-28 12:00:00,9.267,15.2284,2.3648,3.4564,30.426,7.70873,76.85814
CCR,2015,2015-10-28 12:00:00,9.29,15.2131,2.3559,3.4699,30.501,7.54374,75.1885
CCR,2015,2015-10-28 12:00:00,9.314,15.1974,2.3594,3.4998,30.582,7.38857,73.61715
CCR,2015,2015-10-28 12:00:00,9.339,15.1822,2.3783,3.5621,30.67,7.26148,72.32737
CCR,2015,2015-10-28 12:00:00,9.371,15.1688,2.4053,3.6461,30.764,7.1597,71.29318
CCR,2015,2015-10-28 12:00:00,9.411,15.1575,2.4206,3.7293,30.862,7.07427,70.42567
CCR,2015,2015-10-28 12:00:00,9.447,15.148,2.4166,3.8169,30.957,6.98574,69.53043
CCR,2015,2015-10-28 12:00:00,9.475,15.1393,2.3949,3.9298,31.044,6.89548,68.61954
CCR,2015,2015-10-28 12:00:00,9.495,15.1304,2.362,4.0594,31.121,6.78211,67.47861
CCR,2015,2015-10-28 12:00:00,9.509,15.1203,2.3315,4.1703,31.191,6.64201,66.07051
CCR,2015,2015-10-28 12:00:00,9.522,15.1082,2.3073,4.2568,31.26,6.47369,64.37951
CCR,2015,2015-10-28 12:00:00,9.539,15.0932,2.2835,4.3428,31.333,6.27671,62.40052
CCR,2015,2015-10-28 12:00:00,9.564,15.0744,2.2589,4.4332,31.415,6.0547,60.16914
CCR,2015,2015-10-28 12:00:00,9.598,15.0495,2.2371,4.5107,31.506,5.82368,57.84242
CCR,2015,2015-10-28 12:00:00,9.635,15.0153,2.2173,4.5675,31.6,5.58477,55.4287
CCR,2015,2015-10-28 12:00:00,9.668,14.968,2.1927,4.6176,31.691,5.35166,53.06106
CCR,2015,2015-10-28 12:00:00,9.692,14.9046,2.1635,4.6675,31.777,5.12938,50.7878
CCR,2015,2015-10-28 12:00:00,9.714,14.8246,2.1391,4.6983,31.857,4.93228,48.75208
CCR,2015,2015-10-28 12:00:00,9.737,14.7306,2.1204,4.7024,31.934,4.76388,46.99199
CCR,2015,2015-10-28 12:00:00,9.758,14.6261,2.1009,4.6887,32.009,4.63393,45.60683
CCR,2015,2015-10-28 12:00:00,9.777,14.5146,2.0761,4.6583,32.083,4.53017,44.47789
CCR,2015,2015-10-28 12:00:00,9.798,14.4001,2.0488,4.6156,32.157,4.4626,43.7055
CCR,2015,2015-10-28 12:00:00,9.822,14.2878,2.0274,4.579,32.235,4.41766,43.15956
CCR,2015,2015-10-28 12:00:00,9.847,14.1809,2.015,4.5559,32.315,4.38959,42.78518
CCR,2015,2015-10-28 12:00:00,9.878,14.0797,2.0098,4.5367,32.396,4.37748,42.57263
CCR,2015,2015-10-28 12:00:00,9.906,13.983,2.0066,4.5152,32.475,4.37481,42.45645
CCR,2015,2015-10-28 12:00:00,9.925,13.8894,1.9958,4.4912,32.548,4.37877,42.40737
CCR,2015,2015-10-28 12:00:00,9.942,13.7984,1.9697,4.4573,32.618,4.40244,42.5512
CCR,2015,2015-10-28 12:00:00,9.958,13.7104,1.9206,4.3976,32.689,4.43712,42.80318
CCR,2015,2015-10-28 12:00:00,9.976,13.6248,1.8539,4.3202,32.764,4.4792,43.1274
CCR,2015,2015-10-28 12:00:00,10.002,13.5394,1.7883,4.2444,32.846,4.52652,43.50066
CCR,2015,2015-10-28 12:00:00,10.028,13.4517,1.7232,4.1604,32.937,4.57814,43.91121
CCR,2015,2015-10-28 12:00:00,10.058,13.3615,1.6386,4.0504,33.037,4.62921,44.31218
CCR,2015,2015-10-28 12:00:00,10.102,13.2702,1.5394,3.9285,33.144,4.68944,44.79762
CCR,2015,2015-10-28 12:00:00,10.146,13.1789,1.4588,3.832,33.251,4.75411,45.32301
CCR,2015,2015-10-28 12:00:00,10.176,13.0873,1.4041,3.7707,33.351,4.82302,45.88597
CCR,2015,2015-10-28 12:00:00,10.201,12.9941,1.3606,3.7339,33.443,4.88845,46.41158
CCR,2015,2015-10-28 12:00:00,10.222,12.8989,1.3199,3.7141,33.529,4.9382,46.78394
CCR,2015,2015-10-28 12:00:00,10.242,12.803,1.2803,3.7025,33.612,4.98702,47.1449
CCR,2015,2015-10-28 12:00:00,10.265,12.7101,1.2459,3.7019,33.698,5.01228,47.28481
CCR,2015,2015-10-28 12:00:00,10.29,12.6239,1.2166,3.7121,33.789,5.03427,47.40017
CCR,2015,2015-10-28 12:00:00,10.328,12.5458,1.1858,3.7232,33.884,5.0588,47.54722
CCR,2015,2015-10-28 12:00:00,10.367,12.4751,1.1528,3.7348,33.979,5.09102,47.77359
CCR,2015,2015-10-28 12:00:00,10.396,12.4103,1.125,3.7532,34.068,5.14277,48.18852
CCR,2015,2015-10-28 12:00:00,10.415,12.3501,1.1041,3.7836,34.148,5.20494,48.70457
CCR,2015,2015-10-28 12:00:00,10.434,12.2938,1.0845,3.8281,34.222,5.27798,49.32509
CCR,2015,2015-10-28 12:00:00,10.453,12.2412,1.065,3.8782,34.293,5.37494,50.17132
CCR,2015,2015-10-28 12:00:00,10.473,12.1922,1.0492,3.9197,34.364,5.46706,50.9745
CCR,2015,2015-10-28 12:00:00,10.489,12.1463,1.0362,3.9489,34.437,5.57609,51.93693
CCR,2015,2015-10-28 12:00:00,10.51,12.1036,1.0207,3.9676,34.516,5.6961,53.00321
CCR,2015,2015-10-28 12:00:00,10.537,12.064,1.0036,3.981,34.603,5.83331,54.23114
CCR,2015,2015-10-28 12:00:00,10.571,12.0271,0.9918,3.9927,34.697,5.97569,55.50811
CCR,2015,2015-10-28 12:00:00,10.611,11.9923,0.9859,4.0045,34.795,6.1314,56.90945
CCR,2015,2015-10-28 12:00:00,10.642,11.9585,0.9841,4.0254,34.889,6.28477,58.28808
CCR,2015,2015-10-28 12:00:00,10.667,11.9245,0.9885,4.0689,34.977,6.43536,59.63849
CCR,2015,2015-10-28 12:00:00,10.69,11.8892,0.996,4.1352,35.061,6.5741,60.87521
CCR,2015,2015-10-28 12:00:00,10.709,11.8519,0.9992,4.2077,35.143,6.69883,61.97743
CCR,2015,2015-10-28 12:00:00,10.73,11.8131,0.9949,4.2736,35.227,6.81581,63.00394
CCR,2015,2015-10-28 12:00:00,10.754,11.7737,0.9806,4.3345,35.316,6.92549,63.96024
CCR,2015,2015-10-28 12:00:00,10.783,11.7354,0.9596,4.393,35.414,7.01358,64.71709
CCR,2015,2015-10-28 12:00:00,10.828,11.6988,0.9445,4.4347,35.518,7.10626,65.51749
CCR,2015,2015-10-28 12:00:00,10.869,11.6641,0.94,4.4435,35.621,7.18977,66.23486
CCR,2015,2015-10-28 12:00:00,10.899,11.6306,0.9421,4.4113,35.716,7.28658,67.07517
CCR,2015,2015-10-28 12:00:00,10.921,11.5973,0.9465,4.3559,35.801,7.38328,67.91354
CCR,2015,2015-10-28 12:00:00,10.94,11.5639,0.9494,4.3128,35.879,7.47818,68.73385
CCR,2015,2015-10-28 12:00:00,10.956,11.5306,0.9481,4.2889,35.955,7.57525,69.57285
CCR,2015,2015-10-28 12:00:00,10.975,11.4986,0.9401,4.2778,36.033,7.66389,70.33528
CCR,2015,2015-10-28 12:00:00,11.001,11.4686,0.9279,4.2731,36.115,7.73736,70.96064
CCR,2015,2015-10-28 12:00:00,11.037,11.4414,0.9182,4.2622,36.202,7.79308,71.427
CCR,2015,2015-10-28 12:00:00,11.067,11.4182,0.9121,4.2466,36.287,7.8318,71.74358
CCR,2015,2015-10-28 12:00:00,11.092,11.3994,0.9072,4.2337,36.368,7.86246,71.9933
CCR,2015,2015-10-28 12:00:00,11.118,11.3843,0.9032,4.2224,36.443,7.88286,72.15501
CCR,2015,2015-10-28 12:00:00,11.138,11.3696,0.8997,4.2152,36.51,7.91239,72.40081
CCR,2015,2015-10-28 12:00:00,11.15,11.3514,0.8957,4.2195,36.569,7.94677,72.68498
CCR,2015,2015-10-28 12:00:00,11.158,11.3274,0.8903,4.2319,36.627,7.98944,73.03485
CCR,2015,2015-10-28 12:00:00,11.169,11.2977,0.8822,4.2396,36.688,8.03504,73.40149
CCR,2015,2015-10-28 12:00:00,11.185,11.2652,0.8727,4.2401,36.761,8.09428,73.88734
CCR,2015,2015-10-28 12:00:00,11.21,11.2333,0.8668,4.2426,36.849,8.1429,74.27655
CCR,2015,2015-10-28 12:00:00,11.254,11.2044,0.8672,4.2502,36.952,8.1951,74.70279
CCR,2015,2015-10-28 12:00:00,11.309,11.179,0.8723,4.2614,37.061,8.23947,75.06321
CCR,2015,2015-10-28 12:00:00,11.345,11.1573,0.8779,4.2814,37.162,8.28135,75.4069
CCR,2015,2015-10-28 12:00:00,11.364,11.1391,0.8805,4.3123,37.252,8.3123,75.65695
CCR,2015,2015-10-28 12:00:00,11.381,11.124,0.8787,4.3588,37.333,8.32952,75.78724
CCR,2015,2015-10-28 12:00:00,11.402,11.1117,0.8719,4.4414,37.412,8.34988,75.95085
CCR,2015,2015-10-28 12:00:00,11.423,11.1022,0.8618,4.5499,37.492,8.36694,76.08933
CCR,2015,2015-10-28 12:00:00,11.449,11.0949,0.8539,4.6333,37.575,8.38249,76.21782
